date,observer,oc,oceu,ocel,source
2021-09-04 11:36:04.031999744,Manfred raetz,-4.032,0.9504,0.9504,ETD
2021-08-09 12:01:04.800000000,Samuel diaz lopez,-11.088,2.4192,2.4192,ETD
2021-04-29 10:57:09.503999744,Veli-pekka hentunen,5.184,4.9392,4.9392,ETD
2020-08-14 12:42:33.120000000,David cejudo,-0.864,2.7936,2.7936,ETD
2020-06-25 10:17:56.831999744,Jean plazas,-1.44,4.464,4.464,ETD
2018-07-19 11:04:49.152000000,Pere guerra,-1.152,1.6272,1.6272,ETD
2015-06-02 10:45:18.431999744,Juan lozano de haro,13.536,2.2032,2.2032,ETD
2015-01-01 06:49:21.792000000,Marc bretton,1.872,2.9376,2.9376,ETD
2014-10-28 07:55:21.504000256,František lomoz,-12.096,3.9168,3.9168,ETD
2014-10-02 08:30:08.928000256,Enrique díez alonso,-9.216,53.7696,53.7696,ETD
2014-07-10 20:46:53.759999744,Joe garlitz,7.632,4.2912,4.2912,ETD
2014-05-25 11:10:12.288000000,František lomoz,-8.928,6.8832,6.8832,ETD
2013-09-24 08:29:57.696000256,"Dittler, ullrich",-56.736,5.904,5.904,ETD
2013-08-03 10:30:31.103999744,"Janko mravik, jaroslav grnja",-0.0,3.1536,3.1536,ETD
2013-07-15 21:09:46.656000000,Joe garlitz,-0.72,2.6496,2.6496,ETD
2013-06-25 11:28:32.160000256,"Janko mravik, jaroslav grnja",10.08,3.8016,3.8016,ETD
2013-06-12 11:35:19.968000000,Ramon naves,0.864,2.7216,2.7216,ETD
2012-09-14 13:42:39.456000000,"Christophe gillier, romain montaigut, serge golovanow",0.72,2.664,2.664,ETD
2012-06-17 12:13:08.832000000,Fabio martinelli,7.344,1.656,1.656,ETD
2012-06-17 11:42:18.144000000,Fernand emering,-23.472,13.6512,13.6512,ETD
2012-06-13 18:59:04.992000000,Joe garlitz,-2.736,2.8512,2.8512,ETD
2011-08-21 21:37:41.087999744,Ken hose,-3.456,2.0448,2.0448,ETD
2011-08-10 18:27:38.880000256,Joe garlitz,-1.584,1.6416,1.6416,ETD
2011-07-08 09:00:09.504000000,Scarmato t.,7.056,4.104,4.104,ETD
2009-05-18 04:19:37.920000000,"A. santerne et al., 2011",0.0,0.432,0.432,ETD
