,index,date,observer,oc,oce,source
0,1,2021-10-13,Yves Jongen,0.4,4.3,ExoClock observation
1,2,2020-11-05,Yves Jongen,-3.8,2.6,ExoClock observation
2,3,2020-10-19,Yves Jongen,2.3,2.2,ExoClock observation
3,4,2020-09-29,Phil Evans,4.2,1.6,ExoClock observation
4,0,2012-12-10,Hellier et al. 2014,0.7,1.3,ExoClock literature
