observer,oc,oceu,ocel,date,source
Adrian Jones,-2.4,2.6,2.6,2022-01-16 11:32:54.793003520,ExoClock observation
Carmelo Falco,0.3,2.0,2.0,2021-03-27 08:52:39.077748736,ExoClock observation
Anaël Wünsche,2.9,3.0,3.0,2021-02-10 09:38:59.425894656,ExoClock observation
John Savage,2.1,1.2,1.2,2021-02-10 09:38:11.425913600,ExoClock observation
Yves Jongen,1.8,1.2,1.2,2021-02-07 14:10:37.447692544,ExoClock observation
Yves Jongen,-3.7,2.0,2.0,2021-02-04 18:37:51.469433600,ExoClock observation
Yves Jongen,0.5,1.7,1.7,2021-01-21 17:25:43.578243328,ExoClock observation
Jean-Claude MARIO,-0.8,1.3,1.3,2020-12-10 13:35:25.904689664,ExoClock observation
Yves Jongen,-1.6,1.4,1.4,2020-12-07 18:07:21.926390016,ExoClock observation
Nikolaos Paschalis,3.9,2.6,2.6,2020-11-26 12:23:48.013457408,ExoClock observation
Simon Dawes,2.2,2.4,2.4,2020-04-04 10:11:43.841310720,ExoClock observation
Martin Crow,-1.7,1.9,1.9,2020-04-04 10:07:49.841292544,ExoClock observation
Valère Perroud,-1.9,2.4,2.4,2020-02-05 09:35:02.298273024,ExoClock observation
Claudio Lopresti,-3.5,2.2,2.2,2020-02-05 09:33:26.298270720,ExoClock observation
Anaël Wünsche,3.1,1.3,1.3,2019-02-13 10:57:13.061751808,ExoClock observation
Anaël Wünsche,2.7,1.9,1.9,2018-02-21 12:13:59.825297920,ExoClock observation
Maciejewski et al. 2016,1.0,0.8,0.8,2012-01-18 12:17:23.059198464,ExoClock literature
Enoch et al. 2011,-0.0,0.2,0.2,2011-01-09 16:49:57.953309184,ExoClock literature
Johnson et al. 2011,-0.5,0.5,0.5,2010-09-16 11:11:32.845460736,ExoClock literature
