observer,oc,oceu,ocel,date,source
Yves jongen,12.096,1.2672,1.2672,2021-10-19 13:55:37.055999744,ETD
Yves Jongen,-1.7,1.0,1.0,2021-10-19 13:55:30.683510016,ExoClock observation
Anaël wünsche,15.408,0.8208,0.8208,2021-09-24 15:03:59.328000000,ETD
Anaël Wünsche,1.3,0.9,0.9,2021-09-24 15:03:27.530880000,ExoClock observation
Yves Jongen,1.2,1.0,1.0,2021-09-24 15:03:21.530872320,ExoClock observation
Yves jongen,14.4,1.008,1.008,2021-09-24 15:03:01.439999744,ETD
Yves Jongen,0.9,1.2,1.2,2021-08-30 16:08:00.378230016,ExoClock observation
Yves jongen,14.112,1.0512,1.0512,2021-08-30 16:07:49.440000256,ETD
Yves Jongen,3.6,1.0,1.0,2021-08-05 17:15:39.225576704,ExoClock observation
Yves jongen,15.984,1.1088,1.1088,2021-08-05 17:14:40.128000256,ETD
Yves Jongen,0.3,1.2,1.2,2021-07-11 18:17:18.072945152,ExoClock observation
Yves jongen,12.96,1.1088,1.1088,2021-07-11 18:16:42.239999744,ETD
Carmelo Falco,-2.3,1.7,1.7,2020-09-19 11:03:14.766689792,ExoClock observation
Yves Jongen,-0.3,0.9,0.9,2020-08-29 15:59:22.139520000,ExoClock observation
Yves jongen,11.52,0.8928,0.8928,2020-08-29 15:58:54.624000256,ETD
Carmelo Falco,2.5,1.4,1.4,2020-08-25 12:12:59.614077440,ExoClock observation
Paul benni,12.816,2.1744,2.1744,2015-09-20 14:24:12.959999744,ETD
Hellier et al. 2012,0.0,0.3,0.3,2011-07-21 08:19:19.787526656,ExoClock literature
