observer,oc,oceu,ocel,date,source
Dim Stouraitis,-2.6,2.3,2.3,2020-08-11 10:17:08.693783296,ExoClock observation
Yves Jongen,3.2,1.2,1.2,2020-07-31 15:45:13.117450496,ExoClock observation
Yves jongen,2.16,1.1808,1.1808,2020-07-31 15:44:07.295999744,ETD
Mauro Caló,0.0,2.6,2.6,2020-07-15 11:45:25.752961536,ExoClock observation
Francois Regembal,1.3,1.6,1.6,2020-06-18 13:12:24.812200960,ExoClock observation
Anaël Wünsche,2.6,1.2,1.2,2019-07-20 11:44:11.946240768,ExoClock observation
Anaël wünsche,2.16,0.8928,0.8928,2019-07-20 11:43:44.543999744,ETD
"F. salvaggio, m. banfi, r. papini, g. marino",-5.904,2.3328,2.3328,2019-07-20 11:35:40.704000000,ETD
Wakeford et al. 2020,-0.2,0.4,0.4,2018-08-04 06:15:17.715843072,ExoClock literature
Wakeford et al. 2020,-1.2,0.4,0.4,2018-08-04 06:14:17.715846656,ExoClock literature
Wakeford et al. 2020,-0.2,0.9,0.9,2018-08-01 13:35:51.821748992,ExoClock literature
Wakeford et al. 2020,-3.4,2.0,2.0,2018-08-01 13:32:39.821744384,ExoClock literature
Wakeford et al. 2020,-0.1,0.5,0.5,2018-06-11 09:06:45.834250240,ExoClock literature
Wakeford et al. 2020,-0.1,0.5,0.5,2018-05-07 08:34:09.211187712,ExoClock literature
Wakeford et al. 2020,-1.5,1.7,1.7,2017-09-04 04:44:28.849924096,ExoClock literature
Wakeford et al. 2020,0.2,0.4,0.4,2017-02-03 08:51:05.217626112,ExoClock literature
Wakeford et al. 2020,0.6,0.3,0.3,2017-01-18 04:54:53.853132544,ExoClock literature
Wakeford et al. 2020,-0.8,1.2,1.2,2016-10-15 21:53:23.560334336,ExoClock literature
Hartman et al. 2012,-0.7,1.5,1.5,2009-05-31 20:41:55.480314112,ExoClock literature
Hartman et al. 2012,-1.872,1.5408,1.5408,2009-05-31 20:40:48.287999744,ETD
