date,observer,oc,oceu,ocel,source
2022-01-04 08:54:31.680000000,Snaevarr gudmundsson,-0.72,1.3824,1.3824,ETD
2020-11-16 10:09:56.448000000,Snaevarr gudmundsson,-2.592,1.08,1.08,ETD
2018-12-04 07:02:14.208000000,F. lomoz,4.608,3.6864,3.6864,ETD
2018-12-04 06:52:50.879999744,F. lomoz,-4.752,2.8224,2.8224,ETD
2018-02-16 07:16:22.656000000,F. lomoz,7.344,7.0992,7.0992,ETD
2018-02-16 07:15:45.504000000,F. lomoz,6.624,2.0304,2.0304,ETD
2017-09-13 13:22:28.992000000,Ferran grau horta,2.16,1.9152,1.9152,ETD
2016-12-29 08:25:04.799999744,Marc bretton,-1.152,0.6336,0.6336,ETD
2016-11-22 11:07:51.456000256,Smolka m.,-2.16,3.0096,3.0096,ETD
2016-09-01 11:56:29.184000256,Jozef šuchaň,2.736,1.6272,1.6272,ETD
2016-02-01 08:56:37.824000000,Luis tremosa,-3.024,3.24,3.24,ETD
2015-02-09 19:22:13.439999744,Lillo-box et al. (2016),-0.0,0.3888,0.3888,ETD
