observer,oc,oceu,ocel,date,source
Carmelo Falco,18.2,5.8,5.8,2021-03-29 11:47:04.031969792,ExoClock observation
"Gregory w. henry et al., 2011",822.528,17.28,17.28,2011-03-29 16:20:38.399999744,ETD
