date,observer,oc,oceu,ocel,source
2009-08-08 11:02:24.864000256,"W. d. cochran et al., 2011",-6.336,1.5408,1.5408,ETD
2009-07-31 19:44:49.920000256,"W. d. cochran et al., 2011",-0.144,2.1024,2.1024,ETD
2009-07-24 04:15:48.096000256,"W. d. cochran et al., 2011",-5.184,1.8864,1.8864,ETD
2009-07-16 12:52:18.912000256,"W. d. cochran et al., 2011",-4.752,1.944,1.944,ETD
2009-07-08 21:29:25.151999744,"W. d. cochran et al., 2011",-3.888,2.1456,2.1456,ETD
2009-07-01 06:05:45.600000000,"W. d. cochran et al., 2011",-3.6,2.232,2.232,ETD
2009-06-23 14:40:24.095999744,"W. d. cochran et al., 2011",-5.04,2.3184,2.3184,ETD
2009-06-08 07:59:28.608000256,"W. d. cochran et al., 2011",1.728,2.9088,2.9088,ETD
2009-05-31 16:36:03.744000000,"W. d. cochran et al., 2011",2.304,1.8,1.8,ETD
2009-05-24 01:12:48.384000256,"W. d. cochran et al., 2011",2.88,1.9296,1.9296,ETD
2009-05-16 09:46:58.367999744,"W. d. cochran et al., 2011",1.008,1.8432,1.8432,ETD
2009-05-08 18:26:53.952000000,"W. d. cochran et al., 2011",4.752,2.0304,2.0304,ETD
