observer,oc,oceu,ocel,date,source
jean pascal vignes,-1.7,0.9,0.9,2022-04-04 14:27:38.516304128,ExoClock observation
Vignes jean pascal,-2.592,0.8352,0.8352,2022-04-04 14:25:11.712000256,ETD
Michael Irzyk,0.6,1.4,1.4,2022-03-26 09:07:06.287810560,ExoClock observation
Aziz kaeouach,0.72,1.4112,1.4112,2022-03-26 09:05:40.416000256,ETD
Sergio folco,-2.304,10.6272,10.6272,2022-03-23 07:15:08.352000000,ETD
Sw johny,1.728,1.6848,1.6848,2022-03-03 07:39:41.472000000,ETD
jean pascal vignes,1.6,0.7,0.7,2022-02-06 17:20:06.773632768,ExoClock observation
Fernando Huet,-1.6,1.7,1.7,2022-01-28 11:54:04.545118464,ExoClock observation
Michelle Müller,-2.0,1.3,1.3,2022-01-28 11:53:40.545127936,ExoClock observation
Fernando huet,-0.576,2.2608,2.2608,2022-01-28 11:53:32.927999744,ETD
Miguel angel alava,-1.584,2.6064,2.6064,2022-01-28 11:52:31.583999744,ETD
Marc SERRAU,-3.1,1.9,1.9,2022-01-25 10:04:57.802274048,ExoClock observation
Andre Kovacs,-7.1,4.3,4.3,2022-01-23 21:07:09.430863360,ExoClock observation
Bernhard wenzel,3.456,3.6864,3.6864,2022-01-11 14:05:48.768000000,ETD
Enrique Arce,0.9,1.4,1.4,2022-01-11 14:04:42.459434752,ExoClock observation
Dominique DANIEL,-0.3,1.6,1.6,2022-01-11 14:03:30.459463424,ExoClock observation
Bernhard Wenzel,-1.4,7.2,7.2,2022-01-11 14:02:24.459459072,ExoClock observation
Dominique daniel,-0.144,1.6848,1.6848,2022-01-11 14:02:13.632000256,ETD
Miguel angel alava,-3.024,3.456,3.456,2022-01-11 13:59:13.056000000,ETD
Andre Kovacs,2.4,2.9,2.9,2022-01-03 21:37:10.602304512,ExoClock observation
Paolo Arcangelo Matassa,-2.2,4.3,4.3,2021-12-19 12:34:30.888063232,ExoClock observation
Andre Kovacs,-1.1,4.3,4.3,2021-04-03 17:02:22.117408000,ExoClock observation
Yves Jongen,1.2,1.2,1.2,2021-03-28 13:29:26.631724032,ExoClock observation
Yves jongen,2.16,0.8784,0.8784,2021-03-28 13:28:54.335999744,ETD
Jean-Bernard PIOPPA,1.1,1.3,1.3,2021-03-22 09:54:07.146016256,ExoClock observation
Yves Jongen,-2.2,1.0,1.0,2021-03-08 13:46:33.803219456,ExoClock observation
Yves jongen,-1.728,0.9216,0.9216,2021-03-08 13:45:35.712000000,ETD
Vojtěch Školník,4.7,1.2,1.2,2021-03-02 10:18:14.317527040,ExoClock observation
Vojtěch školník,4.752,1.1088,1.1088,2021-03-02 10:16:48.576000000,ETD
Martin Fowler,-1.1,4.3,4.3,2021-01-13 18:24:26.803349504,ExoClock observation
Yves Jongen,1.5,1.0,1.0,2020-12-21 16:59:57.232013824,ExoClock observation
Yves jongen,1.728,0.8064,0.8064,2020-12-21 16:58:39.360000000,ETD
Mauro Caló,2.2,1.4,1.4,2020-03-15 08:54:07.261418496,ExoClock observation
Yves jongen,3.456,0.9072,0.9072,2020-03-15 08:53:58.847999744,ETD
Francois Hurter,-1.6,3.5,3.5,2020-03-15 08:50:19.261407744,ExoClock observation
Yves jongen,1.296,0.8208,0.8208,2020-02-24 09:12:20.447999744,ETD
Matthieu Bachschmidt,-1.2,1.2,1.2,2020-02-24 09:11:14.432913920,ExoClock observation
Matthieu bachschmidt,-1.728,1.44,1.44,2020-02-24 09:09:17.280000000,ETD
Roger Dymock,4.6,4.3,4.3,2020-02-16 16:48:00.575792384,ExoClock observation
Alessandro Nastasi,-0.3,2.4,2.4,2020-02-07 11:20:16.347268096,ExoClock observation
Vicenç ferrando,-8.928,2.7936,2.7936,2020-02-04 09:22:33.023999744,ETD
Yves jongen,1.008,0.8496,0.8496,2020-01-30 18:51:05.472000000,ETD
Yves jongen,4.32,1.944,1.944,2020-01-27 17:06:49.247999744,ETD
Stephane Ferratfiat,1.2,0.7,0.7,2020-01-18 11:42:17.518738176,ExoClock observation
Stephane ferratfiat,0.864,0.792,0.792,2020-01-18 11:40:31.008000256,ETD
Yves jongen,0.576,1.0368,1.0368,2020-01-18 11:40:16.319999744,ETD
Yves jongen,-0.72,1.008,1.008,2020-01-07 17:22:17.184000256,ETD
Luis tremosa,-0.864,15.0336,15.0336,2020-01-01 13:46:59.520000000,ETD
Yves jongen,-3.744,1.224,1.224,2019-12-29 11:56:26.592000000,ETD
Yves jongen,0.288,2.8224,2.8224,2019-02-23 11:45:30.816000000,ETD
Yves jongen,4.032,2.6064,2.6064,2019-01-11 10:42:38.591999744,ETD
Anastasia Kokori,1.8,1.0,1.0,2018-04-23 13:20:56.120632576,ExoClock observation
Anastasia Kokori,-1.6,0.9,0.9,2018-04-03 13:38:03.292087808,ExoClock observation
Serge bergeron,-0.72,2.0304,2.0304,2018-03-17 15:45:42.336000000,ETD
Pere guerra,0.432,1.4544,1.4544,2017-11-14 16:02:21.984000000,ETD
