observer,oc,oceu,ocel,date,source
Yves Jongen,1.5,1.3,1.3,2022-03-06 15:08:04.614712064,ExoClock observation
Yves jongen,-0.864,0.9936,0.9936,2022-03-06 15:05:45.600000000,ETD
Ivo Peretto,-1.8,1.9,1.9,2021-08-21 10:34:19.873867008,ExoClock observation
Yves Jongen,-2.1,1.0,1.0,2021-06-28 15:53:00.035497216,ExoClock observation
Yves jongen,-9.36,1.0944,1.0944,2021-06-28 15:45:45.791999744,ETD
GONZALO FORNAS,0.3,3.3,3.3,2021-06-21 11:49:55.790362368,ExoClock observation
Adam Popowicz,0.0,1.6,1.6,2021-06-21 11:49:37.790379520,ExoClock observation
Caat - centro astronomico del alto turia,-9.072,3.8448,3.8448,2021-06-21 11:40:31.872000000,ETD
Francois Regembal,-0.6,2.3,2.3,2021-06-03 13:35:21.177577984,ExoClock observation
Alessandro Nastasi,-0.7,2.9,2.9,2021-05-27 09:29:46.932452096,ExoClock observation
Carmelo Falco,-2.7,1.7,1.7,2021-05-27 09:27:46.932459264,ExoClock observation
Alessandro Nastasi,0.7,2.2,2.2,2021-05-09 11:17:30.319683584,ExoClock observation
Adam Popowicz,-2.9,3.3,3.3,2021-05-09 11:13:54.319688448,ExoClock observation
Carmelo Falco,-4.0,1.2,1.2,2021-05-09 11:12:48.319684352,ExoClock observation
John Savage,1.5,1.3,1.3,2021-04-21 13:04:37.706868992,ExoClock observation
Adrian Jones,0.2,1.6,1.6,2021-04-21 13:03:19.706889728,ExoClock observation
Billy Edwards,-0.1,2.4,2.4,2021-03-31 00:46:36.971511808,ExoClock observation
Yves Jongen,2.3,1.3,1.3,2020-08-06 09:48:28.882552320,ExoClock observation
Yves jongen,-2.304,1.44,1.44,2020-08-06 09:43:51.744000256,ETD
Yves jongen,-1.728,1.5552,1.5552,2020-07-19 11:30:46.944000000,ETD
jean pascal vignes,-0.5,2.0,2.0,2020-07-01 13:18:19.656946944,ExoClock observation
Alberto tomatis,1.728,8.064,8.064,2020-06-06 11:01:24.383999744,ETD
Matthias Mallonn,1.4,0.7,0.7,2020-06-06 11:01:04.799018240,ExoClock observation
Alberto Tomatis,-4.9,2.0,2.0,2020-06-06 10:54:46.799016704,ExoClock observation
Adrian Jones,-3.8,1.7,1.7,2020-05-19 12:42:12.186225152,ExoClock observation
Billy Edwards,3.3,3.0,3.0,2020-05-15 22:46:34.063688704,ExoClock observation
Jean plazas,-4.464,6.336,6.336,2020-03-19 13:54:59.903999744,ETD
ESSEIVA nicolas,-2.2,1.7,1.7,2019-09-04 09:26:51.361889536,ExoClock ETD
Esseiva nicolas,-3.168,1.7424,1.7424,2019-09-04 09:25:49.152000256,ETD
F. lomoz,7.488,2.3904,2.3904,2019-07-05 10:50:00.959999744,ETD
Fran Campos,-1.2,1.2,1.2,2019-07-05 10:41:21.278380800,ExoClock ETD
F. lomoz,-2.16,4.9824,4.9824,2019-07-05 10:40:21.215999744,ETD
Fran campos,-2.304,1.2096,1.2096,2019-07-05 10:40:16.031999744,ETD
Pere Guerra,1.2,1.3,1.3,2019-06-17 12:30:04.665608704,ExoClock ETD
Pere guerra,0.144,1.296,1.296,2019-06-17 12:28:59.231999744,ETD
Pere Guerra,3.6,1.4,1.4,2019-05-05 11:59:39.194842368,ExoClock ETD
Pere guerra,2.448,1.368,1.368,2019-05-05 11:58:32.736000000,ETD
Yves jongen,-2.016,1.1232,1.1232,2019-05-05 11:54:05.760000256,ETD
Yves jongen,0.864,1.4832,1.4832,2018-04-20 11:06:55.296000000,ETD
F. lomoz,-1.728,2.4336,2.4336,2018-04-20 11:04:24.095999744,ETD
Matthieu bachschmidt,-3.024,2.232,2.232,2018-04-20 11:03:08.928000000,ETD
F. Lomoz,-3.3,2.0,2.0,2018-04-20 11:02:48.203486464,ExoClock ETD
F. lomoz,-4.464,1.9728,1.9728,2018-04-20 11:01:39.936000000,ETD
František Lomoz,-3.5,1.6,1.6,2017-05-18 10:45:28.682872576,ExoClock ETD
František lomoz,-4.608,1.6416,1.6416,2017-05-18 10:44:21.408000000,ETD
František Lomoz,-6.7,2.2,2.2,2017-05-18 10:42:16.682867968,ExoClock ETD
František lomoz,-7.776,2.1888,2.1888,2017-05-18 10:41:09.599999744,ETD
David Molina,-1.9,2.8,2.8,2017-04-12 14:19:43.457283584,ExoClock ETD
David molina,-3.024,2.7936,2.7936,2017-04-12 14:18:35.136000000,ETD
CAA1 S39 Astro Queyras,-1.0,1.2,1.2,2016-09-27 09:50:10.716480000,ExoClock ETD
Caa1 s39 astro queyras,-2.16,1.152,1.152,2016-09-27 09:49:05.376000000,ETD
Juncher et al. 2015,0.3,0.4,0.4,2014-03-13 20:03:00.973403136,ExoClock literature
Juncher et al. (2015),-0.72,0.3888,0.3888,2014-03-13 20:01:56.352000000,ETD
