observer,oc,oceu,ocel,date,source
Yves Jongen,-8.7,1.4,1.4,2022-04-24 13:42:41.040008192,ExoClock observation
Yves jongen,-8.064,1.08,1.08,2022-04-24 13:42:12.671999744,ETD
jean pascal vignes,-9.9,1.0,1.0,2022-04-24 13:41:29.039996160,ExoClock observation
Vignes jean pascal,-9.072,0.9936,0.9936,2022-04-24 13:41:13.056000256,ETD
Yves Jongen,-7.0,0.9,0.9,2022-03-09 14:05:45.216004608,ExoClock observation
Yves jongen,-6.912,0.8496,0.8496,2022-03-09 14:04:47.424000000,ETD
Yves Jongen,-4.1,1.3,1.3,2022-03-03 20:11:19.488019712,ExoClock observation
Yves jongen,-3.312,1.3824,1.3824,2022-03-03 20:10:59.807999744,ETD
Yves jongen,3.6,1.584,1.584,2022-02-14 14:25:56.639999744,ETD
Yves Jongen,2.3,2.0,2.0,2022-02-14 14:25:44.304008704,ExoClock observation
Yves Jongen,-3.2,1.6,1.6,2020-02-09 20:02:09.120013056,ExoClock observation
Yves jongen,-3.6,1.656,1.656,2020-02-09 20:00:38.592000000,ETD
Maxted et al. (2016),0.0,0.288,0.288,2015-01-04 10:29:42.719999744,ETD
