observer,oc,oceu,ocel,date,source
Yves Jongen,-0.6,1.7,1.7,2022-02-16 14:24:34.329614592,ExoClock observation
Yves jongen,-0.72,1.5552,1.5552,2022-02-16 14:24:12.096000256,ETD
"Eduardo fernández-lajús, romina p. di sisto",-4.752,1.4688,1.4688,2021-12-03 14:15:55.295999744,ETD
Yves Jongen,-0.8,0.9,0.9,2021-01-06 16:50:37.632031744,ExoClock observation
Yves jongen,-1.584,0.9072,0.9072,2021-01-06 16:49:41.088000000,ETD
Yves Jongen,-2.7,1.7,1.7,2020-12-15 15:22:45.768009472,ExoClock observation
Yves jongen,-3.456,1.584,1.584,2020-12-15 15:21:54.143999744,ETD
Yves Jongen,0.9,1.2,1.2,2020-11-14 18:14:00.758384640,ExoClock observation
Yves jongen,0.432,1.3392,1.3392,2020-11-14 18:13:26.112000000,ETD
Yves Jongen,0.3,2.0,2.0,2020-10-23 16:47:26.894381824,ExoClock observation
Yves jongen,-0.576,2.3472,2.3472,2020-10-23 16:46:30.144000256,ETD
Yves Jongen,-2.4,3.0,3.0,2020-02-19 15:05:56.817617920,ExoClock observation
Yves jongen,-5.904,3.6432,3.6432,2020-02-19 15:02:22.559999744,ETD
Skaf et al. 2020,1.3,0.4,0.4,2017-04-14 09:56:07.636813312,ExoClock literature
Hellier et al. 2012,0.3,0.4,0.4,2011-10-20 09:25:33.585566208,ExoClock literature
Hellier et al. (2012),-1.152,0.432,0.432,2011-10-20 09:24:28.800000000,ETD
Brown et al. 2017,-0.7,0.7,0.7,2011-07-24 03:40:42.129582080,ExoClock literature
