observer,oc,oceu,ocel,date,source
Kevin Johnson,-0.5,1.7,1.7,2022-03-22 09:53:01.487993856,ExoClock observation
Marc SERRAU,-2.3,1.9,1.9,2022-03-22 09:51:13.487976192,ExoClock observation
Martin Mifsud,-3.8,1.3,1.3,2022-03-22 09:49:43.487981568,ExoClock observation
Ivo Peretto,-6.0,5.8,5.8,2022-03-22 09:47:31.487973376,ExoClock observation
Pieter Vuylsteke,-0.2,0.4,0.4,2022-03-05 08:45:38.860756224,ExoClock observation
Sebastien Brouillard,-1.3,0.7,0.7,2022-03-05 08:44:32.860752128,ExoClock observation
Jacques Michelet,-3.4,1.0,1.0,2022-03-05 08:42:26.860751616,ExoClock observation
Siegfried Vanaverbeke,-4.0,0.9,0.9,2022-03-05 08:41:50.860785920,ExoClock observation
Yves Jongen,-6.4,1.2,1.2,2022-03-05 08:39:26.860762112,ExoClock observation
Yves jongen,0.72,1.2816,1.2816,2022-03-05 08:38:24.000000000,ETD
Yves jongen,2.736,0.9216,0.9216,2022-02-07 18:59:01.536000000,ETD
Yves Jongen,-6.9,1.4,1.4,2022-02-07 18:57:25.919993600,ExoClock observation
Leon Bewersdorff,-3.6,0.6,0.6,2022-01-21 17:53:03.292785408,ExoClock observation
Yves jongen,6.336,1.0656,1.0656,2021-12-18 15:39:35.999999744,ETD
J.plazas,-0.432,,,2021-12-18 15:32:53.375999744,ETD
Anaël Wünsche,1.1,1.0,1.0,2021-03-12 09:05:43.689586176,ExoClock observation
Anaël wünsche,6.48,0.8784,0.8784,2021-03-12 09:03:41.184000000,ETD
Manfred Raetz,-0.9,1.7,1.7,2021-02-23 07:56:03.062413056,ExoClock observation
Claudio Lopresti,-1.8,4.3,4.3,2021-02-23 07:55:09.062384128,ExoClock observation
Manfred raetz,5.04,1.5264,1.5264,2021-02-23 07:54:40.896000256,ETD
Yves Jongen,-3.2,0.6,0.6,2021-01-11 17:04:33.494365696,ExoClock observation
Yves jongen,2.88,0.6048,0.6048,2021-01-11 17:03:24.480000256,ETD
Yves Jongen,1.7,1.0,1.0,2020-11-21 13:46:25.612799232,ExoClock observation
Yves jongen,8.352,1.08,1.08,2020-11-21 13:45:54.720000000,ETD
Anaël Wünsche,-2.4,1.0,1.0,2019-03-27 09:39:47.347219968,ExoClock observation
Anael wunsche,2.304,0.7488,0.7488,2019-03-27 09:38:39.840000256,ETD
Josep gaitan,-1.44,1.6128,1.6128,2019-03-27 09:34:50.880000000,ETD
Mattia spagnol,5.76,2.1312,2.1312,2017-11-26 13:34:15.743999744,ETD
František lomoz,17.856,2.7792,2.7792,2016-02-26 07:29:49.632000256,ETD
František lomoz,5.472,2.6784,2.6784,2016-02-26 07:17:30.911999744,ETD
František lomoz,4.608,1.5264,1.5264,2016-02-26 07:16:33.024000256,ETD
Anderson et al. 2015,-0.0,0.1,0.1,2013-06-04 01:16:23.260796928,ExoClock literature
Anderson et al. 2014,0.1,0.1,0.1,2012-12-24 02:33:33.302390272,ExoClock literature
Anderson et al. (2013),-0.0,0.144,0.144,2012-12-24 02:32:21.119999744,ETD
