observer,oc,oceu,ocel,date,source
Giuseppe Conzo,-1.8,3.0,3.0,2022-02-08 11:02:55.881618176,ExoClock observation
Jean-Bernard PIOPPA,4.9,4.3,4.3,2022-01-26 09:44:37.430418176,ExoClock observation
Martin Crow,4.0,1.2,1.2,2022-01-04 15:22:02.678402048,ExoClock observation
David Wright,3.0,2.3,2.3,2022-01-04 15:21:02.678405632,ExoClock observation
Adrian Jones,2.1,1.0,1.0,2022-01-04 15:20:08.678416896,ExoClock observation
Simon Dawes,-2.2,3.2,3.2,2022-01-04 15:15:50.678408192,ExoClock observation
Naudin jean-louis,-38.16,54.5904,54.5904,2021-04-18 10:19:45.696000000,ETD
David Wright,2.3,2.6,2.6,2021-02-03 10:58:29.097629696,ExoClock observation
Manfred Raetz,0.8,1.9,1.9,2020-04-13 10:50:08.870409472,ExoClock observation
Manfred raetz,-1.152,1.6272,1.6272,2020-04-13 10:48:12.959999744,ETD
Manfred raetz,6.48,1.2528,1.2528,2020-03-31 09:30:46.368000256,ETD
Veli-pekka hentunen,-18.864,1.5696,1.5696,2020-02-25 13:18:49.536000000,ETD
Anaël wünsche,1.152,1.5408,1.5408,2020-02-12 12:13:50.304000000,ETD
Pere guerra,-1.584,1.152,1.152,2019-02-20 13:27:27.936000000,ETD
Jean plazas,-21.888,29.9232,29.9232,2019-02-20 13:07:12.288000256,ETD
Fran campos,-40.176,6.3936,6.3936,2019-01-03 15:37:10.848000256,ETD
Gabriel murawski,6.336,1.656,1.656,2018-01-07 09:11:48.479999744,ETD
Trnka j.,-2.16,1.4832,1.4832,2017-03-30 10:21:29.376000000,ETD
František lomoz,-23.328,2.52,2.52,2015-03-08 08:18:15.264000000,ETD
Bachschmidt m.,4.32,3.4848,3.4848,2014-03-29 11:27:24.768000000,ETD
Salisbury m.,-0.288,1.1808,1.1808,2014-03-16 09:57:42.912000000,ETD
Shadic s.,-1.872,1.9728,1.9728,2013-03-28 19:41:00.096000256,ETD
Emering f.,16.128,1.6272,1.6272,2012-03-19 11:22:04.224000256,ETD
Shadic s.,5.328,1.3968,1.3968,2012-03-10 18:14:35.232000256,ETD
Trnka j.,2.592,5.544,5.544,2012-03-06 09:43:33.600000256,ETD
Marchini a.,3.168,4.3056,4.3056,2012-02-22 08:19:09.696000256,ETD
Poddaný s.,2.88,2.3472,2.3472,2012-02-22 08:18:51.551999744,ETD
Shadic s.,3.168,1.9584,1.9584,2012-02-04 22:25:51.168000000,ETD
D. c. fernandez,-13.68,9.2304,9.2304,2012-01-31 13:40:37.632000256,ETD
Naves r.,-4.032,1.3392,1.3392,2012-01-18 12:25:18.912000000,ETD
"Hawkins c, brown h, simpson r",-31.68,3.6864,3.6864,2011-03-28 11:50:49.631999744,ETD
"Shadic s., ambler c.",0.144,1.1952,1.1952,2011-03-06 18:00:51.840000000,ETD
Dvorak s.,-1.872,1.584,1.584,2011-02-21 16:33:51.551999744,ETD
Hentunen v.-p.,3.456,2.2176,2.2176,2011-02-17 08:10:54.624000000,ETD
Hynek t.,1.296,1.6416,1.6416,2010-02-25 09:25:06.816000256,ETD
Brát l.,-8.496,6.2784,6.2784,2010-02-25 09:15:23.616000256,ETD
J. qvam,0.144,3.7152,3.7152,2010-02-12 07:59:00.959999744,ETD
Trnka j.,-4.752,2.7504,2.7504,2010-02-03 14:57:27.936000000,ETD
Kučáková h.,-13.824,2.3184,2.3184,2009-12-26 10:33:24.768000256,ETD
Shadick s.,7.2,3.528,3.528,2009-11-12 22:10:59.520000000,ETD
I. skillen et al.,2.016,1.008,1.008,2008-01-25 14:47:11.040000000,ETD
