observer,oc,oceu,ocel,date,source
Yves Jongen,0.3,1.6,1.6,2021-04-18 14:22:43.867208448,ExoClock observation
Yves jongen,-0.432,1.4544,1.4544,2021-04-18 14:22:04.224000256,ETD
Yves Jongen,-0.4,1.4,1.4,2021-04-14 20:19:00.539552256,ExoClock observation
Yves jongen,-2.736,1.5408,1.5408,2021-04-14 20:16:36.768000000,ETD
Yves jongen,0.576,1.7136,1.7136,2021-03-30 20:07:54.047999744,ETD
Phil Evans,5.7,1.2,1.2,2020-04-19 15:34:59.082237440,ExoClock observation
Anastasia Kokori,-1.0,2.0,2.0,2018-04-22 17:41:59.512358400,ExoClock observation
Phil evans,-0.144,4.1904,4.1904,2016-07-08 20:56:58.560000256,ETD
Southworth et al. 2013,0.1,0.3,0.3,2012-04-18 18:15:08.819532288,ExoClock literature
Southworth et al. 2013,-0.0,0.3,0.3,2012-04-18 18:15:02.819524608,ExoClock literature
Southworth et al. 2013,-0.4,0.4,0.4,2012-04-18 18:14:38.819534080,ExoClock literature
Southworth et al. 2013,-0.8,0.4,0.4,2012-04-18 18:14:14.819543552,ExoClock literature
Sauer t.,-8.928,2.1312,2.1312,2010-07-13 09:26:16.800000000,ETD
Curtis i.,-12.672,2.1758,2.1758,2010-06-02 02:49:20.639999744,ETD
Tan tg,-1.152,1.944,1.944,2010-05-03 02:36:37.728000000,ETD
"E. fernández-lajús, y. miguel, a. fortier, r. p. di sisto",2.448,0.7632,0.7632,2010-03-22 20:06:59.616000256,ETD
Tifner,8.784,3.312,3.312,2009-03-27 15:23:11.040000000,ETD
West et al. 2009,1.0,0.4,0.4,2008-04-27 16:46:29.007389440,ExoClock literature
West et al.,-0.0,0.4176,0.4176,2008-04-27 16:45:27.072000256,ETD
