observer,oc,oceu,ocel,date,source
Paolo Arcangelo Matassa,4.7,2.9,2.9,2022-04-09 12:57:36.802573824,ExoClock observation
Francois Regembal,1.9,7.2,7.2,2021-06-04 11:55:40.665578752,ExoClock observation
Giuseppe marino,-1.728,1.4688,1.4688,2021-05-21 10:43:51.167999744,ETD
Yves Jongen,1.1,1.7,1.7,2021-04-25 16:41:48.435827456,ExoClock observation
Yves jongen,0.288,1.3248,1.3248,2021-04-25 16:41:02.688000000,ETD
Yves jongen,4.896,1.2816,1.2816,2021-03-28 14:29:17.087999744,ETD
Carmelo Falco,0.9,1.6,1.6,2021-03-28 14:25:19.332468480,ExoClock observation
Francois Regembal,2.3,1.9,1.9,2021-03-21 13:52:39.056639744,ExoClock observation
Miguel sanchez,-6.768,2.1024,2.1024,2021-03-21 13:43:38.207999744,ETD
Yves Jongen,1.2,1.4,1.4,2020-06-06 14:34:37.747222784,ExoClock observation
Yves jongen,0.288,1.1232,1.1232,2020-06-06 14:33:39.744000000,ETD
Francois Regembal,-1.2,2.4,2.4,2020-05-16 12:50:00.919671296,ExoClock observation
Francois regembal,-3.456,2.016,2.016,2020-05-16 12:47:41.568000000,ETD
Michael irzyk,-7.344,3.4416,3.4416,2020-05-16 12:43:55.200000000,ETD
Adrian Jones,2.3,2.3,2.3,2020-04-25 11:11:18.092171264,ExoClock observation
Mauro Caló,0.6,4.3,4.3,2020-04-25 11:09:36.092161280,ExoClock observation
Muhammad yusuf,8.928,2.0304,2.0304,2019-05-03 06:20:21.696000000,ETD
Yves Jongen,-0.8,1.4,1.4,2019-04-07 12:05:38.346263808,ExoClock observation
Yves jongen,-1.008,1.3824,1.3824,2019-04-07 12:05:29.184000256,ETD
Anael wunsche,0.432,1.9872,1.9872,2019-02-19 16:19:39.648000000,ETD
Anaël Wünsche,0.3,1.4,1.4,2019-02-19 16:19:35.840601344,ExoClock observation
F. lomoz,0.432,38.6784,38.6784,2017-05-21 12:39:18.720000256,ETD
František lomoz,-0.576,1.656,1.656,2017-04-30 10:55:58.656000256,ETD
Martin mašek,-12.096,3.1392,3.1392,2017-04-30 10:44:26.591999744,ETD
Matthieu bachschmidt,-9.216,4.3344,4.3344,2017-04-23 10:13:19.488000256,ETD
Anaël Wünsche,1.5,2.4,2.4,2016-07-02 10:33:02.050551552,ExoClock observation
Marc bretton,0.72,2.376,2.376,2016-07-02 10:32:18.240000256,ETD
Marc bretton,-6.912,2.5344,2.5344,2015-06-07 10:47:58.271999744,ETD
"Francesco scaggiante, danilo zardin",1.44,2.5344,2.5344,2015-04-07 14:00:59.328000256,ETD
Enrique arce,3.312,1.7136,1.7136,2015-03-31 13:28:48.288000256,ETD
Lomoz f.,-3.6,3.312,3.312,2014-05-05 10:40:35.904000256,ETD
Sergey i.,16.704,6.696,6.696,2014-04-28 10:26:49.919999744,ETD
Dittler u.,1.728,1.872,1.872,2014-03-12 14:24:44.928000000,ETD
Garlitz j.,-4.176,2.7936,2.7936,2013-04-25 20:22:56.928000000,ETD
Turner et al. 2017,-1.5,2.2,2.2,2012-04-06 21:22:59.940493312,ExoClock literature
Zibar m.,-18.864,2.2752,2.2752,2012-03-28 12:20:09.600000256,ETD
Turner et al. 2017,-1.4,2.4,2.4,2012-03-23 20:14:57.388788992,ExoClock literature
"Wallace s., berkson e., greenwood n., green e.",-1.872,0.6768,0.6768,2012-03-23 20:14:25.440000256,ETD
"Wallace s., berkson e., greenwood n.",-2.88,0.5616,0.5616,2012-03-23 20:13:32.736000000,ETD
Brát l.,-0.576,3.456,3.456,2012-03-21 12:04:26.975999744,ETD
"Naumov k. n., sokov e. n.",-4.752,2.448,2.448,2012-01-27 15:38:58.847999744,ETD
Curtis i.,2.736,1.9296,1.9296,2011-07-22 00:26:32.351999744,ETD
"Shadic s., tuplip c.",-11.52,3.4992,3.4992,2011-05-12 18:31:41.664000000,ETD
Ruocco n.,-2.592,5.3568,5.3568,2011-05-10 10:29:15.072000000,ETD
"Gorshanov d. l., sokov e. n.",-2.736,4.1184,4.1184,2011-05-10 10:28:59.520000256,ETD
Dvorak s.,2.304,3.2832,3.2832,2011-04-21 17:03:16.704000256,ETD
"Eduardo fernández lajús, romina p. di sisto",-7.776,2.4192,2.4192,2010-08-16 12:49:14.880000256,ETD
Sauer t.,3.024,1.728,1.728,2010-07-12 10:09:40.896000256,ETD
Tifner f.,2.016,2.0448,2.0448,2010-05-19 13:47:30.623999744,ETD
Street et al. 2010,-0.8,0.8,0.8,2010-05-14 21:22:00.057615616,ExoClock literature
Street et al. 2010,-0.2,0.9,0.9,2010-04-30 20:14:27.505909504,ExoClock literature
Kocián r.,-5.472,2.5632,2.5632,2010-04-28 11:57:48.672000256,ETD
Street et al. 2010,-0.8,1.1,1.1,2010-04-26 03:51:08.655373056,ExoClock literature
Brát l.,1.152,1.7712,1.7712,2010-04-21 11:30:22.752000000,ETD
Ayiomamitis a.,-1.44,1.6416,1.6416,2010-04-21 11:27:48.960000000,ETD
Trnka j.,-4.896,2.1312,2.1312,2010-04-21 11:24:24.192000000,ETD
Lomoz f.,-8.352,1.7568,1.7568,2010-04-21 11:20:52.512000000,ETD
Shadick s.,-4.752,3.0528,3.0528,2010-04-16 19:01:45.695999744,ETD
Street et al. 2010,-1.5,0.9,0.9,2010-02-21 22:43:48.172816384,ExoClock literature
"R.a. street et al., 2010",-1.44,0.5328,0.5328,2009-08-18 15:35:21.120000256,ETD
Street et al. 2010,-2.7,1.1,1.1,2009-07-16 20:55:02.196465408,ExoClock literature
Street et al. 2010,-2.8,0.9,0.9,2009-06-11 18:04:34.817258240,ExoClock literature
Street et al. 2010,0.8,0.3,0.3,2009-04-23 14:09:40.886381824,ExoClock literature
