observer,oc,oceu,ocel,date,source
Jens jacobsen,16.272,1.9872,1.9872,2021-12-19 07:33:08.352000256,ETD
Anaël Wünsche,-4.8,0.9,0.9,2021-12-13 10:01:21.216001536,ExoClock observation
Anaël wünsche,-4.608,0.7776,0.7776,2021-12-13 09:58:00.192000000,ETD
Sw johny,-1.584,2.7072,2.7072,2021-10-29 07:11:58.272000256,ETD
Sw johny,-6.624,2.1024,2.1024,2021-10-29 07:07:01.056000256,ETD
David Wright,-3.3,4.3,4.3,2021-10-25 09:04:21.647987456,ExoClock observation
Manfred Raetz,-7.5,1.6,1.6,2021-10-23 09:55:25.265286912,ExoClock observation
Manfred raetz,-4.176,1.656,1.656,2021-10-23 09:55:12.576000000,ETD
Yves jongen,2.304,1.6992,1.6992,2021-08-31 10:53:43.871999744,ETD
Dim Stouraitis,-2.6,2.7,2.7,2021-08-31 10:52:20.931853568,ExoClock observation
Jordi lopesino,2.304,2.304,2.304,2020-12-25 07:51:56.736000000,ETD
Yves Jongen,-2.4,2.6,2.6,2020-11-06 06:52:06.758417408,ExoClock observation
Yves jongen,-2.736,2.376,2.376,2020-11-06 06:48:29.952000000,ETD
Manfred Raetz,1.7,1.0,1.0,2020-11-04 07:51:28.375711488,ExoClock observation
Manfred raetz,3.6,1.1088,1.1088,2020-11-04 07:50:03.552000000,ETD
Stephen Futcher,-0.2,1.4,1.4,2020-11-04 07:49:34.375686144,ExoClock observation
Ferran grau horta,19.296,3.6432,3.6432,2020-10-23 13:37:18.912000256,ETD
Xesco rubia,-23.04,4.2912,4.2912,2020-10-23 12:54:59.616000000,ETD
Yves jongen,0.576,2.16,2.16,2020-09-04 12:20:06.143999744,ETD
Yves Jongen,-4.4,1.7,1.7,2020-09-04 12:18:26.511358976,ExoClock observation
Jean plazas,8.928,3.168,3.168,2020-09-02 13:23:43.296000000,ETD
Francois Regembal,-0.8,3.2,3.2,2020-09-02 13:17:18.128654592,ExoClock observation
Marc deldem,0.144,2.232,2.232,2020-09-02 13:14:57.119999744,ETD
Marc Deldem,-3.7,1.9,1.9,2020-09-02 13:14:24.128632832,ExoClock observation
Francois regembal,-1.44,6.9984,6.9984,2020-09-02 13:13:19.488000256,ETD
Veli-pekka hentunen,-1.584,2.16,2.16,2020-02-25 06:33:33.983999744,ETD
Daniel bertesteanu,134.64,4.32,4.32,2020-01-03 09:41:46.463999744,ETD
Daniel bertesteanu,132.336,3.6,3.6,2020-01-03 09:39:35.136000000,ETD
Manfred raetz,2.304,1.944,1.944,2019-12-30 09:19:56.640000256,ETD
Yves Jongen,-3.1,3.5,3.5,2019-12-26 11:08:19.140496640,ExoClock observation
Yves jongen,-4.32,3.3408,3.3408,2019-12-26 11:03:52.128000256,ETD
Yves Jongen,1.7,1.6,1.6,2019-12-24 12:08:22.757763840,ExoClock observation
Yves jongen,4.608,2.1456,2.1456,2019-12-24 12:08:05.568000256,ETD
