date,observer,oc,oce,source
2020-12-13,Yves Jongen,2.3,2.3,ExoClock observation
2020-12-03,Yves Jongen,-1.4,2.3,ExoClock observation
2020-03-25,Phil Evans,-0.2,1.3,ExoClock observation
2019-02-19,Edwards et al. 2021,-2.2,3.5,ExoClock literature
2015-01-06,Rodriguez et al. 2016,0.5,11.2,ExoClock literature
