date,observer,oc,oce,source
2022-01-20,Ian Sharp,-8.2,2.2,ExoClock observation
2022-01-01,Enrique Arce,-2.8,1.6,ExoClock observation
2021-12-20,Andre Kovacs,3.5,4.3,ExoClock observation
2021-12-13,Dominique DANIEL,2.8,2.6,ExoClock observation
2021-11-06,Bernhard Wenzel,-4.8,1.4,ExoClock observation
2021-02-07,Yves Jongen,-3.4,2.2,ExoClock observation
2020-12-12,Yves Jongen,-0.3,0.9,ExoClock observation
2020-11-23,Yves Jongen,2.1,1.3,ExoClock observation
2020-11-23,Roger Dymock,-1.8,3.0,ExoClock observation
2020-11-04,Yves Jongen,-1.4,1.3,ExoClock observation
2010-11-30,Enoch et al. 2011,0.0,0.2,ExoClock literature
