observer,oc,oceu,ocel,date,source
Paolo Arcangelo Matassa,-1.1,1.4,1.4,2022-01-30 08:57:23.470090752,ExoClock observation
Andras Dan,-2.7,1.3,1.3,2022-01-23 10:09:17.896296704,ExoClock observation
Mercedes Correa,-3.3,1.3,1.3,2022-01-23 10:08:41.896290816,ExoClock observation
Adrian Jones,0.8,1.7,1.7,2021-10-21 14:45:08.650539776,ExoClock observation
Matthieu bachschmidt,6.912,2.6928,2.6928,2021-02-20 09:38:22.560000000,ETD
Roland Casali,0.2,2.9,2.9,2021-02-20 09:37:17.568993792,ExoClock observation
Manfred raetz,5.472,1.224,1.224,2021-02-20 09:36:59.616000256,ETD
Manfred Raetz,-1.4,1.3,1.3,2021-02-20 09:35:41.568991488,ExoClock observation
Anaël wünsche,17.856,1.9728,1.9728,2020-11-18 14:21:45.216000256,ETD
Riccardo Ciantini,0.4,0.6,0.6,2020-11-18 14:09:50.323184384,ExoClock observation
Yves Jongen,0.2,1.4,1.4,2020-11-18 14:09:38.323209216,ExoClock observation
Yves jongen,5.472,1.3392,1.3392,2020-11-18 14:09:24.768000256,ETD
Manfred raetz,4.608,2.4192,2.4192,2020-11-18 14:08:30.336000000,ETD
Vicenç ferrando (aas),-0.288,1.4688,1.4688,2020-11-18 14:03:35.712000256,ETD
Anaël wünsche,3.312,1.8432,1.8432,2020-03-13 10:13:43.680000256,ETD
Mario jean-claude,-0.0,,,2019-12-24 12:15:50.400000000,ETD
Anaël wünsche,-1.44,1.8576,1.8576,2019-12-03 15:54:59.616000000,ETD
"Francesco scaggiante, danilo zardin",22.176,1.7856,1.7856,2019-02-04 09:36:27.648000000,ETD
Pere guerra,8.496,1.9584,1.9584,2019-01-14 13:03:24.191999744,ETD
David molina,1.152,3.168,3.168,2018-02-25 09:54:28.512000000,ETD
Eric girardin,5.184,1.5408,1.5408,2016-12-28 12:42:56.448000256,ETD
Wang et al. 2017,-0.7,1.0,1.0,2016-01-09 03:09:48.227507456,ExoClock literature
Martin zíbar,21.888,1.7712,1.7712,2015-03-09 09:23:30.048000256,ETD
Marc bretton,3.6,2.7216,2.7216,2015-03-09 09:05:11.039999744,ETD
Mark salisbury,3.744,2.5488,2.5488,2015-03-02 10:18:49.536000000,ETD
Wang et al. 2017,0.7,0.6,0.6,2015-02-13 01:22:47.473921280,ExoClock literature
Marc bretton,10.8,3.4848,3.4848,2015-02-09 14:06:27.648000000,ETD
Wang et al. 2017,-1.7,0.7,0.7,2015-01-30 03:47:24.326394880,ExoClock literature
Wang et al. 2017,-0.5,0.7,0.7,2015-01-23 05:02:06.752655104,ExoClock literature
Wang et al. 2017,0.6,0.7,0.7,2015-01-16 06:16:43.178867712,ExoClock literature
Zibar m.,-2.88,1.8864,1.8864,2014-03-30 09:37:42.815999744,ETD
Wang et al. 2017,0.5,0.8,0.8,2014-03-06 02:01:11.572789504,ExoClock literature
Wang et al. 2017,-0.4,0.7,0.7,2014-03-06 02:00:17.572800768,ExoClock literature
Wang et al. 2017,0.2,0.9,0.9,2014-02-27 03:14:23.999055360,ExoClock literature
Wang et al. 2017,-0.3,1.0,1.0,2014-02-27 03:13:53.999057152,ExoClock literature
Salisbury m.,0.864,0.9648,0.9648,2014-01-09 11:46:56.352000000,ETD
Wang et al. 2017,-0.1,1.0,1.0,2013-12-09 05:19:25.900790784,ExoClock literature
Emering f.,6.624,4.9536,4.9536,2012-11-25 12:10:03.071999744,ETD
Lomoz f.,5.472,3.3984,3.3984,2012-03-06 10:42:29.088000256,ETD
Dax t.,2.448,1.8576,1.8576,2012-01-03 21:41:04.128000000,ETD
Trnka j.,-17.712,3.2256,3.2256,2011-12-10 13:38:15.936000000,ETD
Shadic s.,1.152,1.1232,1.1232,2011-10-29 21:18:08.640000256,ETD
Shadic s.,2.592,1.1664,1.1664,2011-10-22 22:33:05.760000000,ETD
Hartman et al. 2011,0.1,0.3,0.3,2009-10-05 22:14:26.460505088,ExoClock literature
"J. d. hartman et al., 2011",0.0,0.3168,0.3168,2009-10-05 22:13:22.079999744,ETD
