observer,oc,oceu,ocel,date,source
Paolo Arcangelo Matassa,4.9,2.4,2.4,2021-12-17 07:18:18.602919168,ExoClock observation
Yves Jongen,-2.7,1.2,1.2,2021-12-17 07:10:42.602898176,ExoClock observation
Yves jongen,-2.736,1.0368,1.0368,2021-12-17 07:10:38.783999744,ETD
Snaevarr gudmundsson,-1.728,0.864,0.864,2021-12-03 10:04:45.408000256,ETD
Sergio folco,-36.576,12.4128,12.4128,2021-12-03 09:29:56.256000256,ETD
Manfred Raetz,0.0,0.6,0.6,2021-11-22 07:36:52.119349760,ExoClock observation
Manfred raetz,-0.144,0.6336,0.6336,2021-11-22 07:36:42.624000000,ETD
Paolo Arcangelo Matassa,-0.7,1.2,1.2,2021-10-28 07:59:37.635821824,ExoClock observation
Jean-Baptiste Marquette,-3.9,1.6,1.6,2021-10-14 10:49:27.589442304,ExoClock observation
David Wright,4.1,1.2,1.2,2021-10-03 08:27:53.152314112,ExoClock observation
Paolo Arcangelo Matassa,2.2,1.2,1.2,2021-10-03 08:25:59.152328960,ExoClock observation
Tõnis Eenmäe,2.2,2.0,2.0,2021-10-03 08:25:59.152328960,ExoClock observation
Veli-pekka hentunen,-2.592,1.0512,1.0512,2021-10-03 08:21:11.520000000,ETD
Dominique DANIEL,5.5,2.3,2.3,2021-09-30 13:51:53.543026176,ExoClock observation
Dominique daniel,-7.2,1.728,1.728,2021-09-30 13:39:12.096000256,ETD
Kevin Johnson,0.6,2.3,2.3,2021-09-05 14:10:27.059537152,ExoClock observation
Didier Laloum,1.6,2.6,2.6,2021-08-25 11:41:52.622393600,ExoClock observation
Snaevarr gudmundsson,-0.72,0.8928,0.8928,2020-11-01 10:58:24.672000000,ETD
Yves Jongen,-0.4,1.2,1.2,2020-10-07 11:22:13.945946368,ExoClock observation
Yves jongen,-1.44,0.9504,0.9504,2020-10-07 11:21:14.112000256,ETD
Yves Jongen,-0.9,0.7,0.7,2020-09-12 11:45:11.462433536,ExoClock observation
Yves jongen,-1.296,0.7056,0.7056,2020-09-12 11:44:50.208000000,ETD
Mauro Caló,-2.4,1.3,1.3,2020-09-12 11:43:41.462438912,ExoClock observation
Veli-pekka hentunen,-2.16,1.656,1.656,2020-09-01 09:14:23.136000000,ETD
Anaël Wünsche,0.5,1.2,1.2,2020-07-24 12:33:30.495351296,ExoClock observation
Anaël wünsche,0.432,0.9936,0.9936,2020-07-24 12:33:25.344000000,ETD
Iakovos Strikis,-1.8,1.3,1.3,2020-07-24 12:31:12.495335424,ExoClock observation
Martin Crow,1.5,1.6,1.6,2019-12-04 08:13:27.315851776,ExoClock observation
Mark salisbury,-2.304,0.792,0.792,2019-12-04 08:09:41.184000256,ETD
"Francesco scaggiante, danilo zardin,marco fiaschi",-7.2,1.0656,1.0656,2019-12-04 08:04:42.240000256,ETD
Truman state observer,-1.152,0.9792,0.9792,2019-10-23 16:49:53.183999744,ETD
Mario Morales Aimar,1.8,1.2,1.2,2019-10-15 09:00:40.348805376,ExoClock observation
Mario morales,-0.576,1.5408,1.5408,2019-10-15 08:58:16.320000000,ETD
Alberto tomatis,0.72,2.5344,2.5344,2019-09-20 09:23:06.719999744,ETD
"Francesco scaggiante, danilo zardin,marco fiaschi",-3.456,1.0656,1.0656,2019-09-20 09:18:48.383999744,ETD
Martin Crow,3.5,1.7,1.7,2019-09-06 12:18:51.818886144,ExoClock observation
Yves Jongen,2.1,1.0,1.0,2019-09-06 12:17:27.818899200,ExoClock observation
Yves jongen,0.0,1.0512,1.0512,2019-09-06 12:15:23.616000256,ETD
Pere guerra,-3.888,2.0736,2.0736,2019-07-18 12:58:20.064000000,ETD
Dr.horst braunwarth,8.496,1.944,1.944,2019-01-02 10:55:50.015999744,ETD
Dr.horst braunwarth,8.496,1.944,1.944,2019-01-02 10:55:46.560000000,ETD
Josep gaitan,-2.304,1.1808,1.1808,2018-12-22 08:15:28.512000256,ETD
Anael wunsche,-0.288,0.9072,0.9072,2018-09-13 09:51:15.840000256,ETD
Veli-pekka hentunen,0.288,0.8928,0.8928,2018-08-19 10:15:18.720000256,ETD
Yenal ogmen,0.288,1.4976,1.4976,2017-11-09 06:41:14.495999744,ETD
Kevin b. alton,-4.032,0.9792,0.9792,2017-10-09 17:45:35.999999744,ETD
David molina,1.152,1.2528,1.2528,2016-11-13 09:40:52.032000256,ETD
Trnka j.,0.864,1.3248,1.3248,2016-10-30 12:33:41.759999744,ETD
Marc Deldem,-0.6,1.4,1.4,2016-09-24 10:26:05.418250752,ExoClock observation
Marc deldem,-4.896,1.512,1.512,2016-09-24 10:21:50.975999744,ETD
Ramon naves,-0.864,0.8928,0.8928,2016-09-10 13:18:51.264000000,ETD
František lomoz,3.312,3.2544,3.2544,2016-08-30 10:53:29.184000000,ETD
František lomoz,1.872,1.4688,1.4688,2016-08-30 10:51:59.328000256,ETD
Pierre le cam,0.576,1.6992,1.6992,2016-08-30 10:50:45.888000000,ETD
Jozef šuchaň,-4.608,1.9008,1.9008,2016-08-30 10:45:36.576000256,ETD
Marc bretton,2.736,1.4832,1.4832,2016-01-21 09:01:24.671999744,ETD
Marc bretton,1.872,6.5664,6.5664,2016-01-21 09:00:33.696000000,ETD
Marc bretton,4.32,2.7072,2.7072,2015-12-27 09:26:30.623999744,ETD
Stan shadick,-0.864,1.44,1.44,2015-11-29 15:07:21.503999744,ETD
Fran campos,-1.728,1.368,1.368,2015-11-18 12:36:52.703999744,ETD
David molina,-1.872,1.1232,1.1232,2015-11-07 10:07:08.831999744,ETD
Luca rizzuti,-3.6,1.4256,1.4256,2015-08-24 11:15:51.840000000,ETD
Antonio Marino,-1.5,2.3,2.3,2015-01-28 06:33:24.595202304,ExoClock observation
A. marino,-4.32,3.1248,3.1248,2015-01-28 06:30:39.455999744,ETD
Christophe gillier,7.92,1.1664,1.1664,2014-10-31 10:46:14.592000000,ETD
Carreño a.,-5.328,1.6704,1.6704,2014-10-06 10:56:22.848000256,ETD
Gonzalez j.,-2.736,1.152,1.152,2014-08-17 11:45:56.736000000,ETD
Dittler u.,-15.264,1.6992,1.6992,2013-12-13 10:05:20.832000256,ETD
"Scaggiante f., zardin d.",-2.448,1.3392,1.3392,2013-12-02 07:48:42.336000256,ETD
Ayiomamitis a.,-0.288,1.2096,1.2096,2013-11-07 08:14:14.208000256,ETD
Benni p.,0.432,0.9504,0.9504,2013-11-04 13:37:33.600000256,ETD
Turner et al. 2016,0.6,0.9,0.9,2013-11-01 19:00:22.282585600,ExoClock literature
Shadick s.,-1.152,1.1376,1.1376,2013-11-01 18:58:38.207999744,ETD
Benni p.,-1.728,1.5408,1.5408,2013-11-01 18:58:02.783999744,ETD
Bachschmidt m.,-4.032,1.2816,1.2816,2013-10-24 11:03:33.983999744,ETD
Sada et al. 2016,-2.1,0.8,0.8,2013-10-07 19:21:07.799064576,ExoClock literature
Gaitan j.,-6.192,1.7712,1.7712,2013-09-18 08:55:16.608000256,ETD
Horta f. g.,3.456,1.4976,1.4976,2013-09-04 11:58:01.632000256,ETD
Salisbury m.,-3.024,0.7776,0.7776,2013-09-04 11:51:27.648000000,ETD
Bachschmidt m.,-13.68,1.1952,1.1952,2013-08-10 12:04:15.743999744,ETD
Pearson et al. 2014,-0.8,0.7,0.7,2012-12-28 15:48:17.652518656,ExoClock literature
Shadic s.,-1.296,2.088,2.088,2012-11-05 21:57:22.175999744,ETD
Emering f.,3.024,2.2896,2.2896,2012-10-28 14:09:25.632000000,ETD
"Kehusmaa p., harlingten c.",-1.296,0.8208,0.8208,2012-10-25 19:27:46.944000256,ETD
"Mravik j., grnja j.",-25.344,3.024,3.024,2012-10-17 11:11:30.912000256,ETD
Ciceri et al. 2013,0.6,0.4,0.4,2012-10-03 14:30:29.764822016,ExoClock literature
Ciceri et al. 2013,0.2,0.5,0.5,2012-10-03 14:30:05.764831488,ExoClock literature
"Janko mravik, jaroslav grnja",-1.152,2.2464,2.2464,2012-10-03 14:28:40.800000000,ETD
Shadic s.,3.312,1.4832,1.4832,2012-09-30 19:55:45.696000256,ETD
Sada et al. 2016,1.3,0.8,0.8,2012-09-19 17:24:13.718420736,ExoClock literature
Toni scarmato,-36.0,3.2256,3.2256,2012-07-09 12:34:38.784000256,ETD
Shadic s.,-0.288,1.5264,1.5264,2012-02-10 15:31:07.104000256,ETD
Garcia r.,-8.352,1.656,1.656,2012-01-08 07:54:24.479999744,ETD
Tanya dax,-4.752,,,2012-01-05 13:20:38.399999744,ETD
Shadic s.,-4.896,0.936,0.936,2011-12-08 19:06:32.544000000,ETD
Sada et al. 2016,1.5,0.9,0.9,2011-11-27 16:43:19.525456128,ExoClock literature
Shadic s.,-0.72,1.1664,1.1664,2011-10-08 17:27:59.327999744,ETD
Sauer t.,1.296,1.3104,1.3104,2011-09-30 09:37:53.184000000,ETD
Trnka j.,-2.448,2.016,2.016,2011-09-30 09:34:03.360000256,ETD
