observer,oc,oceu,ocel,date,source
Anaël Wünsche,4.0,1.9,1.9,2015-11-01 08:44:09.615333888,ExoClock observation
"Dittler, ullrich",-0.432,2.1168,2.1168,2015-11-01 08:39:47.808000256,ETD
Marc bretton,-4.176,1.728,1.728,2015-10-21 09:35:51.359999744,ETD
Stephane ferratfiat,-2.448,1.1088,1.1088,2015-10-10 10:37:20.640000256,ETD
Anaël Wünsche,2.5,0.7,0.7,2015-02-11 08:38:40.598369792,ExoClock observation
Marc bretton,1.44,0.8496,0.8496,2015-02-11 08:37:34.751999744,ETD
Anaël Wünsche,-0.2,0.9,0.9,2015-02-11 08:35:58.598363392,ExoClock observation
Marc bretton,-1.584,1.2816,1.2816,2015-02-11 08:34:35.039999744,ETD
Wang et al. 2018,-3.2,1.7,1.7,2015-02-04 01:12:51.959026176,ExoClock literature
Alfonso carreno,9.216,1.5984,1.5984,2015-01-31 09:45:10.367999744,ETD
Jose luis martin,-3.024,1.7136,1.7136,2015-01-09 11:32:40.992000256,ETD
Ferran grau horta,-0.72,3.2256,3.2256,2014-11-19 08:14:11.616000000,ETD
Marc bretton,-6.912,3.4128,3.4128,2014-11-19 08:08:00.096000000,ETD
Marc bretton,-14.4,1.2816,1.2816,2014-11-19 08:00:27.360000000,ETD
"Scaggiante f., zardin d.",-3.024,2.1024,2.1024,2014-10-28 10:11:33.216000000,ETD
Stan shadick,-3.168,1.2816,1.2816,2014-10-24 18:31:21.792000256,ETD
Pouzenc c.,7.344,4.1328,4.1328,2014-09-25 13:21:28.511999744,ETD
Gerteis o.,-4.176,4.5648,4.5648,2014-09-25 13:09:51.264000000,ETD
Marino g.,-3.6,1.7568,1.7568,2013-12-18 06:46:13.439999744,ETD
"Scaggiante f., zardin d.",-2.448,1.4256,1.4256,2013-12-07 07:47:15.936000000,ETD
Benni p.,-4.176,2.304,2.304,2013-12-03 16:05:23.424000000,ETD
"Karavaev y., loginovskaj a.",2.016,1.6992,1.6992,2013-11-30 00:31:31.296000256,ETD
Wang et al. 2018,1.1,0.8,0.8,2013-11-30 00:30:38.236780544,ExoClock literature
"Scaggiante f., zardin d.",-0.288,1.2528,1.2528,2013-11-26 08:49:12.863999744,ETD
Wang et al. 2018,0.4,1.5,1.5,2013-11-19 01:29:46.277765120,ExoClock literature
Mallonn et al. 2019,0.2,1.4,1.4,2013-11-04 10:49:20.999053824,ExoClock literature
Salisbury m.,-0.576,0.7056,0.7056,2013-11-04 10:48:36.288000000,ETD
"Sokov e. n., rusov s.",2.016,1.44,1.44,2013-10-24 11:51:04.319999744,ETD
Vanessa logan and karen lewis,-0.288,1.2384,1.2384,2013-10-20 20:08:39.840000256,ETD
"Logan v., lewis k.",-0.288,1.2384,1.2384,2013-10-20 20:08:39.840000256,ETD
Wang et al. 2018,1.5,1.5,1.5,2013-10-17 04:30:22.400642816,ExoClock literature
Wang et al. 2018,-1.6,1.0,1.0,2013-09-25 06:26:56.482561792,ExoClock literature
"Gorshanov d. l., sokov e. n., vereshchagina i.",12.384,0.7776,0.7776,2013-01-16 05:37:07.103999744,ETD
"Ivanov a. v., sokov e. n.",-10.08,0.9936,0.9936,2012-11-22 10:13:44.543999744,ETD
"Mravik j., grnja j.",-0.144,3.0816,3.0816,2012-10-09 14:23:05.568000256,ETD
"Gorshanov d. l., sokov e. n.",-2.304,1.4544,1.4544,2012-01-24 05:57:03.744000000,ETD
Ayiomamitis a.,1.728,1.512,1.512,2012-01-02 08:00:43.776000000,ETD
Naves r.,-3.888,1.8288,1.8288,2011-12-22 08:54:53.280000000,ETD
Audejean m.,-0.864,1.3968,1.3968,2011-01-09 08:32:40.128000000,ETD
Hentunen v.,2.736,1.7424,1.7424,2010-12-29 09:36:04.319999744,ETD
Husar d.,4.464,2.5488,2.5488,2010-11-04 14:36:57.599999744,ETD
Vanhuysse  m.,1.44,1.008,1.008,2010-11-04 14:33:58.752000256,ETD
Shadick s.,-1.872,1.944,1.944,2010-10-31 22:50:35.520000256,ETD
Wang et al. 2018,0.2,0.5,0.5,2010-01-01 18:28:06.241950208,ExoClock literature
"S. n. quinn et al., 2010",-1.152,0.6768,0.6768,2009-12-10 20:26:29.472000256,ETD
Quinn et al. 2012,-1.1,0.7,0.7,2009-12-10 20:26:28.323846400,ExoClock literature
Wang et al. 2018,0.3,1.1,1.1,2009-10-31 16:07:15.807359232,ExoClock literature
