observer,oc,oceu,ocel,date,source
Yves Jongen,-0.8,2.6,2.6,2022-03-10 14:42:37.319998720,ExoClock observation
Yves jongen,-3.456,2.5776,2.5776,2022-03-10 14:39:56.448000000,ETD
Anaël Wünsche,3.8,2.3,2.3,2021-10-26 18:37:08.937618432,ExoClock observation
Anaël wünsche,1.728,1.9152,1.9152,2021-10-26 18:35:04.704000256,ETD
Vignes jean-pascal,-1.44,2.7936,2.7936,2021-10-03 18:00:55.295999744,ETD
jean pascal vignes,-3.8,4.3,4.3,2021-10-03 17:58:33.652771584,ExoClock observation
Yves Jongen,-3.1,1.9,1.9,2021-02-05 16:01:48.825588224,ExoClock observation
Yves jongen,-6.48,2.0448,2.0448,2021-02-05 15:58:28.703999744,ETD
Yves jongen,-3.456,1.44,1.44,2020-11-28 14:28:26.112000000,ETD
Yves Jongen,-3.9,1.9,1.9,2020-11-28 14:28:02.971170560,ExoClock observation
Yves Jongen,1.1,2.4,2.4,2020-11-18 17:45:28.992010752,ExoClock observation
Yves jongen,-2.016,2.088,2.088,2020-11-18 17:42:25.920000256,ETD
Yves Jongen,3.9,2.2,2.2,2020-11-05 14:04:51.686421760,ExoClock observation
Yves jongen,3.6,2.5776,2.5776,2020-11-05 14:04:36.192000000,ETD
Yves Jongen,0.4,2.4,2.4,2020-08-31 19:24:15.158378240,ExoClock observation
Yves jongen,-1.008,2.2896,2.2896,2020-08-31 19:22:52.319999744,ETD
Maxted et al. 2016,-0.1,0.9,0.9,2014-08-20 07:40:36.470375936,ExoClock literature
Maxted et al. (2016),-1.152,0.864,0.864,2014-08-20 07:39:30.240000000,ETD
