date,observer,oc,oceu,ocel,source
2010-07-06 20:54:40.320000000,"J. j. lissauer et al., 2011",34.272,14.688,14.688,ETD
2010-05-21 03:48:57.600000000,"J. j. lissauer et al., 2011",0.288,11.232,11.232,ETD
2010-04-04 11:12:20.160000000,"J. j. lissauer et al., 2011",-4.464,10.368,10.368,ETD
2010-02-16 18:36:34.560000000,"J. j. lissauer et al., 2011",-8.496,16.128,16.128,ETD
2010-01-01 01:50:44.160000000,"J. j. lissauer et al., 2011",-22.464,10.944,10.944,ETD
2009-11-15 09:31:14.879999744,"J. j. lissauer et al., 2011",-10.08,9.936,9.936,ETD
2009-09-29 17:15:12.960000000,"J. j. lissauer et al., 2011",5.616,8.064,8.064,ETD
2009-08-14 00:38:18.239999744,"J. j. lissauer et al., 2011",0.576,7.2,7.2,ETD
2009-06-28 08:16:48.000000000,"J. j. lissauer et al., 2011",10.8,10.224,10.224,ETD
