observer,oc,oceu,ocel,date,source
Yves Jongen,24.5,2.2,2.2,2022-02-08 09:40:33.800639232,ExoClock observation
Jacques Michelet,20.5,1.7,1.7,2022-02-08 09:36:33.800653568,ExoClock observation
Paolo Arcangelo Matassa,20.1,2.3,2.3,2022-02-08 09:36:09.800663040,ExoClock observation
Robert Roth,20.1,1.9,1.9,2022-02-08 09:36:09.800663040,ExoClock observation
Claudio Lopresti,19.8,3.0,3.0,2022-02-08 09:35:51.800640000,ExoClock observation
Anaël Wünsche,19.1,1.2,1.2,2022-02-08 09:35:09.800626432,ExoClock observation
Raphael Nicollerat,14.3,2.3,2.3,2022-02-08 09:30:21.800659712,ExoClock observation
Robert Roth,18.2,1.4,1.4,2022-01-02 12:07:22.332503296,ExoClock observation
Siverd et al. 2018,-0.5,1.4,1.4,2016-12-05 14:02:23.557472512,ExoClock literature
