date,observer,oc,oce,source
2022-03-15,Leon Bewersdorff,-27.6,1.7,ExoClock observation
2021-06-17,Nicolas Crouzet,-17.3,1.7,ExoClock observation
2021-05-26,Ana\xc3\xabl W\xc3\xbcnsche,-24.6,2.6,ExoClock observation
2021-05-17,Yves Jongen,-17.7,2.0,ExoClock observation
2020-05-03,Phil Evans,-16.2,0.9,ExoClock observation
