observer,oc,oceu,ocel,date,source
Yves Jongen,-1.1,0.9,0.9,2021-06-20 16:52:10.224005888,ExoClock observation
Yves jongen,-5.904,0.9648,0.9648,2021-06-20 16:51:17.856000000,ETD
Yves Jongen,-0.0,2.2,2.2,2020-09-07 14:38:09.381118208,ExoClock observation
Yves jongen,-5.04,1.9728,1.9728,2020-09-07 14:36:47.232000000,ETD
Yves Jongen,-0.6,0.7,0.7,2020-08-15 12:53:45.409904128,ExoClock observation
Yves jongen,-5.76,1.0224,1.0224,2020-08-15 12:52:16.320000000,ETD
Francois Regembal,1.2,1.7,1.7,2020-07-23 11:11:45.438754048,ExoClock observation
Alessandro Nastasi,0.5,7.2,7.2,2020-07-23 11:11:03.438740480,ExoClock observation
Carmelo Falco,-3.5,1.3,1.3,2020-07-23 11:07:03.438754560,ExoClock observation
Francois regembal,-13.968,2.016,2.016,2020-07-23 11:00:14.400000000,ETD
Francois regembal,-16.416,2.4624,2.4624,2020-07-23 10:57:47.520000000,ETD
Yves Jongen,3.7,4.3,4.3,2020-07-09 14:59:58.656012032,ExoClock observation
Yves jongen,-0.432,2.448,2.448,2020-07-09 14:59:28.031999744,ETD
Francois Regembal,-2.6,2.7,2.7,2020-06-16 13:09:52.684802304,ExoClock observation
Francois regembal,-14.976,2.7216,2.7216,2020-06-16 13:01:11.136000000,ETD
Francois regembal,-16.992,3.3552,3.3552,2020-06-16 12:59:01.536000000,ETD
Anaël Wünsche,3.5,1.3,1.3,2017-09-05 09:08:47.951994624,ExoClock observation
Marc bretton,0.288,1.1664,1.1664,2017-09-05 09:08:09.024000256,ETD
Bruno et al. 2018,0.4,0.2,0.2,2016-10-21 23:37:15.949422336,ExoClock literature
Evans p.,2.016,2.448,2.448,2014-05-20 00:26:16.800000000,ETD
Mancini et al. 2014,-1.0,0.2,0.2,2013-06-21 18:39:15.070106624,ExoClock literature
Mancini et al. 2014,0.1,0.3,0.3,2012-06-03 18:45:16.748168960,ExoClock literature
Mancini et al. 2014,-0.0,0.3,0.3,2012-06-03 18:45:10.748161280,ExoClock literature
Mancini et al. 2014,-0.2,0.2,0.2,2012-06-03 18:44:58.748145920,ExoClock literature
Mancini et al. 2014,-1.0,0.5,0.5,2012-06-03 18:44:10.748164864,ExoClock literature
Hellier et al. 2012,1.2,0.3,0.3,2011-09-19 08:59:49.470747136,ExoClock literature
