observer,oc,oceu,ocel,date,source
Yves Jongen,-0.7,0.4,0.4,2021-12-06 13:52:16.446301696,ExoClock observation
Yves jongen,-1.872,0.3888,0.3888,2021-12-06 13:51:08.352000000,ETD
Yves Jongen,-1.0,0.4,0.4,2021-10-04 16:20:28.214769152,ExoClock observation
Yves jongen,-2.16,0.4032,0.4032,2021-10-04 16:19:16.320000256,ETD
Yves Jongen,-0.3,0.4,0.4,2021-09-30 16:00:00.625531392,ExoClock observation
Yves jongen,-0.864,0.3744,0.3744,2021-09-30 15:59:27.456000000,ETD
Yves Jongen,-0.8,0.6,0.6,2021-09-26 15:38:21.036281856,ExoClock observation
Yves jongen,-2.016,0.5184,0.5184,2021-09-26 15:37:10.848000256,ETD
Yves Jongen,-1.1,0.7,0.7,2021-09-22 15:16:53.447007488,ExoClock observation
Yves jongen,-1.152,0.6768,0.6768,2021-09-22 15:16:51.744000000,ETD
Anaël wünsche,-1.728,0.5904,0.5904,2021-09-22 15:16:13.728000256,ETD
Yves Jongen,1.1,0.9,0.9,2021-09-02 13:33:17.500799488,ExoClock observation
Yves jongen,0.0,0.8208,0.8208,2021-09-02 13:32:15.648000000,ETD
Anaël Wünsche,-0.4,0.6,0.6,2021-08-26 20:56:31.518692608,ExoClock observation
Anaël wünsche,-1.872,0.5472,0.5472,2021-08-26 20:55:02.784000000,ETD
Yves Jongen,0.7,0.6,0.6,2021-08-10 19:32:59.161731840,ExoClock observation
Yves jongen,-0.432,0.576,0.576,2021-08-10 19:31:54.048000256,ETD
Yves Jongen,-0.7,0.6,0.6,2021-08-02 18:49:15.983202048,ExoClock observation
Yves jongen,-1.728,0.576,0.576,2021-08-02 18:48:14.399999744,ETD
Carl r knight,-3.024,0.3312,0.3312,2021-06-02 05:22:31.008000000,ETD
Yves Jongen,-0.6,0.9,0.9,2020-12-19 14:57:21.788908800,ExoClock observation
Yves jongen,-1.872,0.792,0.792,2020-12-19 14:56:06.720000256,ETD
Yves Jongen,-1.7,0.6,0.6,2020-12-07 13:52:47.021150976,ExoClock observation
Yves jongen,-3.312,0.576,0.576,2020-12-07 13:51:09.216000256,ETD
Yves Jongen,-0.5,0.6,0.6,2020-10-01 16:01:19.200361728,ExoClock observation
Yves jongen,-1.008,0.5472,0.5472,2020-10-01 16:00:49.536000256,ETD
Yves jongen,-3.6,0.8064,0.8064,2020-09-19 14:54:47.231999744,ETD
Yves Jongen,-0.4,0.9,0.9,2020-09-15 14:36:46.843364352,ExoClock observation
Yves jongen,-1.728,0.8784,0.8784,2020-09-15 14:35:28.607999744,ETD
Yves Jongen,2.2,0.6,0.6,2020-09-11 14:18:13.254151936,ExoClock observation
Yves jongen,0.864,0.5616,0.5616,2020-09-11 14:16:55.776000256,ETD
Phil Evans,0.1,0.6,0.6,2020-08-15 19:55:03.325822976,ExoClock observation
Yves Jongen,-1.2,0.6,0.6,2020-08-15 19:53:45.325803520,ExoClock observation
Yves jongen,-2.304,0.5328,0.5328,2020-08-15 19:52:42.527999744,ETD
Yves jongen,-0.144,0.6336,0.6336,2020-06-05 21:41:01.535999744,ETD
Yves Jongen,-0.2,0.7,0.7,2020-06-05 21:40:55.915747584,ExoClock observation
Yves Jongen,1.4,0.4,0.4,2019-12-09 13:57:23.595993600,ExoClock observation
Yves jongen,0.144,0.432,0.432,2019-12-09 13:56:12.480000000,ETD
Roberto koropecki,2.016,,,2019-09-21 15:01:54.048000256,ETD
Roberto r koropecki,0.576,2.4624,2.4624,2019-09-21 15:00:27.648000000,ETD
Southworth et al. 2019,-0.5,0.3,0.3,2019-06-18 14:38:34.061933824,ExoClock literature
Carl r knight,0.144,0.4464,0.4464,2018-10-14 00:54:23.328000256,ETD
Southworth et al. 2019,-0.1,0.1,0.1,2018-08-26 20:40:11.654001408,ExoClock literature
Southworth et al. 2019,-0.6,0.1,0.1,2018-08-18 19:57:22.475500800,ExoClock literature
Southworth et al. 2019,-0.3,0.2,0.2,2018-08-14 19:36:30.886272512,ExoClock literature
Carl r knight,-1.008,0.3456,0.3456,2018-08-12 03:21:37.728000000,ETD
Phil evans,-1.44,0.72,0.72,2017-09-23 15:01:27.264000000,ETD
H. durantini luca; p. báez; c. colazo,-2.016,0.6336,0.6336,2017-09-23 15:00:50.976000256,ETD
Phil evans,-1.872,0.6768,0.6768,2017-09-07 13:36:17.568000256,ETD
Southworth et al. 2019,-0.1,0.2,0.2,2017-08-27 20:41:42.228847104,ExoClock literature
Southworth et al. 2019,0.2,0.3,0.3,2017-08-07 18:56:12.282613760,ExoClock literature
Phil evans,-0.288,0.9936,0.9936,2017-07-26 17:52:12.576000256,ETD
Southworth et al. 2019,0.2,0.3,0.3,2016-10-17 09:04:29.071081216,ExoClock literature
Southworth et al. 2019,-0.4,0.2,0.2,2016-10-13 08:42:43.481864448,ExoClock literature
Southworth et al. 2019,-0.2,0.1,0.1,2016-08-24 20:21:57.214433792,ExoClock literature
Southworth et al. 2019,-0.3,0.2,0.2,2016-08-20 20:00:41.625215232,ExoClock literature
Southworth et al. 2019,-0.1,0.1,0.1,2016-08-12 19:18:34.446687744,ExoClock literature
Southworth et al. 2019,0.1,0.1,0.1,2015-08-30 20:44:55.378553856,ExoClock literature
Southworth et al. 2019,-0.5,0.1,0.1,2015-08-26 20:23:09.789296640,ExoClock literature
Southworth et al. 2019,-0.1,0.1,0.1,2015-08-22 20:02:24.200035840,ExoClock literature
"Eduardo fernández-lajús, romina p. di sisto",-2.592,0.2016,0.2016,2015-08-14 19:17:36.096000256,ETD
Quiñones c.,1.44,0.9936,0.9936,2014-10-25 17:36:56.736000000,ETD
Quiñones c.,0.864,0.864,0.864,2014-10-25 17:36:26.496000000,ETD
Quiñones c.,-1.728,1.1376,1.1376,2014-10-25 17:33:45.792000256,ETD
Huitson et al. 2017,0.2,0.1,0.1,2014-09-23 14:46:26.292484352,ExoClock literature
Quiñones c.,-2.016,0.8496,0.8496,2014-09-07 13:19:34.464000000,ETD
Quiñones c.,-3.888,0.5472,0.5472,2014-09-07 13:17:38.687999744,ETD
Quiñones c.,-4.608,0.9216,0.9216,2014-09-07 13:16:58.944000256,ETD
"Colazo c. a., villarreal c.",-1.008,0.1152,0.1152,2014-08-19 19:41:49.344000000,ETD
"Eduardo fernández-lajús, romina p. di sisto",-2.592,0.2592,0.2592,2014-08-19 19:40:15.168000256,ETD
"Eduardo fernández-lajús, romina p. di sisto",-2.736,0.3024,0.3024,2014-08-19 19:40:09.984000256,ETD
"Mašek m., hoňková k., juryšek j.",-0.144,0.504,0.504,2014-08-15 19:21:30.240000256,ETD
"Eduardo fernández-lajús, romina p. di sisto",-0.288,0.3888,0.3888,2014-08-03 18:17:51.360000000,ETD
Miler e.,-0.288,0.4752,0.4752,2013-12-12 13:43:39.072000000,ETD
Huitson et al. 2017,0.4,0.1,0.1,2013-10-10 16:12:47.224310272,ExoClock literature
Miler e.,-2.592,0.4032,0.4032,2013-10-06 15:48:34.272000256,ETD
"Colazo c. a., schneiter, e. m.",-0.576,0.2736,0.2736,2013-09-20 14:26:00.096000256,ETD
C. villarreal d,-0.576,0.2736,0.2736,2013-09-20 14:26:00.096000256,ETD
Huitson et al. 2017,0.3,0.1,0.1,2012-10-15 16:35:21.388399616,ExoClock literature
Evans p.,-0.72,0.9504,0.9504,2012-09-10 21:30:59.328000256,ETD
Huitson et al. 2017,0.3,0.1,0.1,2011-10-09 15:54:32.784742656,ExoClock literature
