observer,oc,oceu,ocel,date,source
Yves jongen,2.448,2.9232,2.9232,2020-10-24 14:12:09.792000256,ETD
Yves Jongen,-2.1,3.0,3.0,2020-10-24 14:08:52.477471232,ExoClock observation
Phil Evans,2.8,1.4,1.4,2020-09-17 14:14:56.228183808,ExoClock observation
Yves Jongen,0.2,1.3,1.3,2020-09-17 14:12:20.228185088,ExoClock observation
Yves jongen,-0.864,1.2816,1.2816,2020-09-17 14:09:58.463999744,ETD
Yves jongen,2.304,2.8512,2.8512,2020-09-06 17:02:51.647999744,ETD
Yves Jongen,0.4,2.0,2.0,2020-09-06 17:02:17.448956160,ExoClock observation
Team lsd,26.64,11.0304,11.0304,2018-07-09 16:27:26.208000000,ETD
Phil evans,-0.72,1.8576,1.8576,2017-09-16 16:09:23.616000000,ETD
Maxted et al. 2016,-0.0,0.3,0.3,2015-04-03 23:43:00.678753536,ExoClock literature
Maxted et al. (2016),0.0,0.288,0.288,2015-04-03 23:41:51.359999744,ETD
