,index,date,observer,oc,oce,source
0,1,2021-07-29,Yves Jongen,-1.0,0.9,ExoClock observation
1,2,2021-07-19,Yves Jongen,-0.6,0.9,ExoClock observation
2,3,2021-07-14,Yves Jongen,4.4,1.0,ExoClock observation
3,4,2021-07-09,Yves Jongen,1.6,0.9,ExoClock observation
4,5,2021-06-29,Yves Jongen,2.8,1.2,ExoClock observation
5,6,2020-07-29,Yves Jongen,0.2,0.7,ExoClock observation
6,7,2020-07-14,Yves Jongen,-0.0,1.3,ExoClock observation
7,8,2020-07-09,Phil Evans,-0.9,1.3,ExoClock observation
8,0,2013-09-02,Maciejewski 2020,-0.0,2.4,ExoClock literature
