observer,oc,oceu,ocel,date,source
Yves jongen,2.736,5.5152,5.5152,2021-11-06 10:56:15.072000256,ETD
Robert Roth,0.3,1.7,1.7,2021-11-06 10:54:52.415964672,ExoClock observation
Alberto tomatis,34.416,8.1936,8.1936,2020-12-14 09:05:21.408000000,ETD
Carmelo Falco,2.5,2.3,2.3,2020-12-14 08:34:33.407998720,ExoClock observation
Carmelo Falco,-1.6,3.0,3.0,2020-12-14 08:30:27.408005376,ExoClock observation
F. lomoz,3.024,2.88,2.88,2020-10-24 11:23:49.632000256,ETD
F. lomoz,-10.8,2.3472,2.3472,2020-10-24 11:09:56.735999744,ETD
F. lomoz,-21.744,2.5776,2.5776,2020-10-24 10:59:00.959999744,ETD
Josep gaitan,-4.752,3.1536,3.1536,2018-12-29 08:50:10.751999744,ETD
David molina,-7.2,3.1824,3.1824,2016-10-02 14:51:31.104000000,ETD
Lam et al. (2016),0.0,0.4594,0.4594,2015-10-30 14:55:26.111999744,ETD
