date,observer,oc,oce,source
2022-03-20,jean pascal vignes,-4.3,4.3,ExoClock observation
2022-01-31,Ana\xc3\xabl W\xc3\xbcnsche,-0.6,1.6,ExoClock observation
2021-12-16,jean pascal vignes,-7.0,1.4,ExoClock observation
2021-11-21,Yves Jongen,-2.6,1.4,ExoClock observation
