,index,date,observer,oc,oce,source
0,1,2021-08-28,Jean-Baptiste Marquette,0.1,3.5,ExoClock observation
1,2,2020-10-27,John Savage,0.2,1.7,ExoClock observation
2,3,2020-10-27,Geoffrey Thurston,-0.7,4.3,ExoClock observation
3,4,2016-09-08,Ana\xc3\xabl W\xc3\xbcnsche,-2.9,5.8,ExoClock observation
4,0,2013-04-17,Bieryla et al. 2014,0.0,0.9,ExoClock literature
