,index,date,observer,oc,oce,source
0,2,2020-12-05,Yves Jongen,1.8,2.3,ExoClock observation
1,3,2020-11-24,Yves Jongen,-0.4,3.6,ExoClock observation
2,4,2020-11-11,Yves Jongen,-0.3,2.3,ExoClock observation
3,0,2012-07-30,Brown et al. 2017,-0.8,0.7,ExoClock literature
4,1,2011-11-16,Smalley et al. 2012,0.8,0.8,ExoClock literature
