,index,date,observer,oc,oce,source
0,1,2021-07-22,Yves Jongen,-1.3,1.9,ExoClock observation
1,2,2020-09-30,Yves Jongen,-0.0,0.9,ExoClock observation
2,3,2020-07-19,Carmelo Falco,-0.2,2.4,ExoClock observation
3,0,2013-02-16,Mancini et al. 2015,0.0,0.4,ExoClock literature
