observer,oc,oceu,ocel,date,source
Yves Jongen,2.5,2.6,2.6,2022-03-20 15:56:19.286357760,ExoClock observation
Leon Bewersdorff,2.3,2.0,2.0,2022-03-20 15:56:07.286382592,ExoClock observation
Yves jongen,3.024,2.5344,2.5344,2022-03-20 15:55:42.816000000,ETD
Yves jongen,7.776,2.8512,2.8512,2021-04-23 16:43:24.384000000,ETD
Yves Jongen,5.7,3.0,3.0,2021-04-23 16:42:24.969566208,ExoClock observation
Yves Jongen,-1.1,2.2,2.2,2021-03-05 15:48:38.255987712,ExoClock observation
Yves jongen,-1.296,2.4912,2.4912,2021-03-05 15:47:19.968000256,ETD
Yves jongen,5.472,2.4192,2.4192,2021-01-19 17:11:05.856000000,ETD
Yves Jongen,-0.2,2.6,2.6,2021-01-19 17:06:28.435162624,ExoClock observation
Hellier et al. (2012),0.0,0.576,0.576,2012-01-02 02:18:31.680000000,ETD
