date,observer,oc,oce,source
2022-02-20,Yves Jongen,3.4,1.2,ExoClock observation
2021-12-05,Yves Jongen,-5.3,1.6,ExoClock observation
2020-12-25,Yves Jongen,-3.4,1.2,ExoClock observation
