observer,oc,oceu,ocel,date,source
Claudio Lopresti,1.0,1.7,1.7,2022-02-01 08:38:57.863977216,ExoClock observation
Ivo peretto,-3.456,4.9104,4.9104,2022-02-01 08:34:33.312000000,ETD
Snaevarr gudmundsson,6.336,1.6128,1.6128,2022-01-18 09:50:17.952000256,ETD
Paolo Arcangelo Matassa,4.9,4.3,4.3,2022-01-18 09:48:56.112016384,ExoClock observation
Mark Salisbury,1.2,0.9,0.9,2022-01-04 10:51:18.359994368,ExoClock observation
Mark salisbury,0.432,0.936,0.936,2022-01-04 10:50:31.200000000,ETD
Yves Jongen,-2.6,2.2,2.2,2022-01-01 15:48:43.209612032,ExoClock observation
Yves jongen,-2.736,2.2752,2.2752,2022-01-01 15:48:33.408000000,ETD
Francesco Scaggiante,4.3,1.7,1.7,2021-12-07 13:06:32.855992832,ExoClock observation
"Francesco scaggiante, danilo zardin,marco fiaschi",-3.888,1.8576,1.8576,2021-12-07 12:58:20.064000000,ETD
Matthieu bachschmidt,-4.752,14.1984,14.1984,2021-11-12 10:08:24.000000000,ETD
Mario morales,3.024,3.2112,3.2112,2021-03-31 08:54:32.543999744,ETD
Mario Morales Aimar,0.8,3.0,3.0,2021-03-31 08:52:19.319980032,ExoClock observation
Yves Jongen,-1.4,1.7,1.7,2021-03-17 09:56:11.567992832,ExoClock observation
Yves jongen,-2.448,2.304,2.304,2021-03-17 09:55:10.848000000,ETD
Jens jacobsen,-12.528,2.016,2.016,2021-02-06 08:02:00.672000256,ETD
Mark salisbury,1.008,0.9504,0.9504,2021-01-09 10:27:43.488000256,ETD
Mark salisbury,0.864,0.9072,0.9072,2021-01-09 10:27:35.712000256,ETD
Jordi lopesino,1.872,2.2176,2.2176,2020-12-26 11:34:38.495999744,ETD
Jean-Claude MARIO,-1.3,1.6,1.6,2020-12-26 11:31:30.206377216,ExoClock observation
Jean-claude mario,-3.312,2.7792,2.7792,2020-12-26 11:29:31.776000256,ETD
Jordi lopesino,7.776,3.528,3.528,2020-12-12 12:46:40.224000000,ETD
Yves jongen,1.584,3.1248,3.1248,2020-11-25 18:47:42.432000256,ETD
Yves Jongen,-1.5,2.9,2.9,2020-11-25 18:44:39.551991808,ExoClock observation
Carmelo Falco,2.7,1.6,1.6,2020-10-20 12:04:38.596798976,ExoClock observation
Marc bretton,4.896,1.2528,1.2528,2020-04-05 08:33:02.592000000,ETD
John Savage,-5.0,3.2,3.2,2020-03-22 09:29:13.166431232,ExoClock observation
Anaël Wünsche,0.4,1.4,1.4,2020-02-23 11:46:45.662365184,ExoClock observation
Anaël wünsche,-0.144,1.5984,1.5984,2020-02-23 11:46:13.151999744,ETD
F. lomoz,15.12,1.8,1.8,2020-02-12 08:06:17.279999744,ETD
Marc bretton,8.352,0.8496,0.8496,2020-02-12 07:59:34.655999744,ETD
Anaël wünsche,5.472,1.4976,1.4976,2020-02-12 07:56:38.399999744,ETD
Yves jongen,4.176,1.152,1.152,2020-02-12 07:55:24.095999744,ETD
Mauro Caló,2.8,2.7,2.7,2020-02-12 07:54:01.060821760,ExoClock observation
Marc bretton,11.52,0.7632,0.7632,2020-01-29 09:08:48.767999744,ETD
Anaël Wünsche,3.7,2.0,2.0,2020-01-29 09:00:59.308791040,ExoClock observation
Anaël wünsche,-0.144,1.9296,1.9296,2020-01-29 08:57:11.520000256,ETD
Yves jongen,-2.16,1.4112,1.4112,2020-01-29 08:55:07.104000256,ETD
F. lomoz,4.464,1.9296,1.9296,2020-01-01 11:13:55.200000000,ETD
Alessandro marchini,-7.632,1.6416,1.6416,2020-01-01 11:01:52.031999744,ETD
Yves jongen,-1.008,2.3184,2.3184,2019-12-07 08:19:23.520000000,ETD
"Francesco scaggiante, danilo zardin,marco fiaschi",-1.728,1.2816,1.2816,2019-12-04 13:19:51.744000256,ETD
Eric girardin,-2.448,1.1088,1.1088,2019-12-04 13:19:08.544000000,ETD
Simone hagey,-18.144,3.8304,3.8304,2019-12-01 18:04:39.935999744,ETD
Mark salisbury,3.312,1.3536,1.3536,2019-03-28 09:14:09.312000256,ETD
Anaël Wünsche,-2.2,2.0,2.0,2019-03-28 09:08:38.764798464,ExoClock observation
Anael wunsche,-2.448,1.944,1.944,2019-03-28 09:08:22.847999744,ETD
Ramon naves,-11.232,2.3328,2.3328,2019-02-28 11:11:43.872000256,ETD
Anael wunsche,0.432,2.1312,2.1312,2019-02-17 07:28:16.320000000,ETD
Anaël Wünsche,-1.3,1.7,1.7,2019-02-17 07:26:32.659181312,ExoClock observation
Jean plazas,-0.288,3.1104,3.1104,2019-02-14 12:28:47.136000000,ETD
Rene roy,-7.92,2.1744,2.1744,2019-02-14 12:21:10.080000000,ETD
Josep gaitan,5.328,2.6064,2.6064,2019-02-03 08:39:14.112000000,ETD
Anaël Wünsche,-2.0,1.9,1.9,2018-03-19 09:51:32.611187712,ExoClock observation
Marc bretton,-3.456,1.8432,1.8432,2018-03-19 09:50:04.992000256,ETD
Serge bergeron,-2.736,1.9008,1.9008,2018-02-16 17:04:09.407999744,ETD
Marc bretton,5.76,1.1664,1.1664,2018-02-08 08:16:20.352000256,ETD
Fran campos,-1.008,1.2384,1.2384,2018-01-11 10:21:44.064000000,ETD
Marc bretton,-8.064,1.4832,1.4832,2017-04-07 08:16:03.072000000,ETD
Marian urbaník,0.576,3.0528,3.0528,2017-02-13 07:47:48.767999744,ETD
Manfred raetz,-1.152,3.2112,3.2112,2017-02-13 07:45:59.904000000,ETD
Marian urbaník,5.04,,,2017-01-30 08:58:19.776000000,ETD
Vrašťák m,-0.144,1.5696,1.5696,2017-01-30 08:53:02.688000256,ETD
Fran campos,14.976,1.3536,1.3536,2017-01-16 10:14:18.240000000,ETD
Gianluca rossi,-30.528,31.7664,31.7664,2016-12-08 07:45:43.488000000,ETD
"Francesco scaggiante, danilo zardin",-4.464,1.9008,1.9008,2016-02-05 08:25:23.808000000,ETD
Miroslav smolka,-1.008,1.512,1.512,2016-01-22 09:34:53.472000256,ETD
Stan shadick,-0.576,1.6416,1.6416,2016-01-02 20:43:47.999999744,ETD
Huang et al. 2015,0.1,0.6,0.6,2013-09-17 14:48:47.025617664,ExoClock literature
Huang et al. (2015),-1.008,0.6048,0.6048,2013-09-17 14:47:41.280000000,ETD
