observer,oc,oceu,ocel,date,source
Vignes jean pascal,-0.72,3.9312,3.9312,2022-04-22 16:50:55.392000000,ETD
jean pascal vignes,-2.1,1.4,1.4,2022-04-22 16:49:33.369616384,ExoClock observation
Yves Jongen,-1.2,0.9,0.9,2021-05-14 15:43:37.804791040,ExoClock observation
Yves jongen,-2.448,0.8352,0.8352,2021-05-14 15:42:24.480000256,ETD
Yves Jongen,-0.1,1.4,1.4,2021-03-25 18:12:06.049934336,ExoClock observation
Yves jongen,-2.304,1.1376,1.1376,2021-03-25 18:09:55.295999744,ETD
Yves Jongen,3.1,1.3,1.3,2020-06-05 14:41:06.239985920,ExoClock observation
Yves jongen,1.44,1.0368,1.0368,2020-06-05 14:39:29.664000256,ETD
Yves Jongen,1.4,1.0,1.0,2020-05-11 15:53:05.362565632,ExoClock observation
Yves jongen,0.0,1.008,1.008,2020-05-11 15:51:44.351999744,ETD
Phil Evans,-0.8,0.9,0.9,2020-04-16 17:04:34.485146880,ExoClock observation
Phil Evans,-2.9,1.4,1.4,2020-03-22 18:16:09.607695872,ExoClock observation
José da silva,-1.008,0.8352,0.8352,2019-06-22 07:48:32.832000256,ETD
Phil evans,5.472,1.1952,1.1952,2016-05-31 20:52:31.583999744,ETD
Josep gaitan,-0.144,4.2048,4.2048,2015-05-17 09:30:33.408000256,ETD
Tifner f.,-2.16,1.4688,1.4688,2012-06-08 14:17:02.688000000,ETD
Lomoz f.,-4.752,5.0544,5.0544,2012-05-08 09:46:36.768000000,ETD
Lomoz f.,-15.408,3.4992,3.4992,2012-05-08 09:35:57.408000000,ETD
"Schneiter m., colazo c., guzzo p.",2.16,0.3456,0.3456,2012-04-19 16:48:44.927999744,ETD
Southworth et al. 2013,0.3,0.3,0.3,2011-07-01 13:12:40.014693376,ExoClock literature
Southworth et al. 2013,-1.0,0.3,0.3,2011-05-12 15:38:44.259853312,ExoClock literature
Bozza v.,8.928,4.4496,4.4496,2011-05-06 10:07:07.968000000,ETD
Vrašťák m.,0.72,2.5488,2.5488,2011-05-06 09:58:55.488000000,ETD
Curtis i.,0.432,1.5696,1.5696,2011-04-27 01:26:11.904000000,ETD
Curtis i.,-1.44,3.528,3.528,2010-07-11 00:40:55.488000256,ETD
Curtis i.,2.592,1.4544,1.4544,2010-07-07 21:54:14.687999744,ETD
Southworth et al. 2013,-0.7,0.7,0.7,2010-06-28 13:18:31.572472832,ExoClock literature
Southworth et al. 2013,0.8,0.3,0.3,2010-05-09 15:47:23.817606656,ExoClock literature
Tan tg,0.432,1.44,1.44,2010-04-27 04:23:49.344000256,ETD
Tan tg,5.616,2.664,2.664,2010-04-24 01:38:14.208000000,ETD
Curtis i.,-0.144,9.432,9.432,2010-03-30 02:46:12.288000256,ETD
"Fernandez-lajus e., miguel y., fortier a., di sisto r. ",-1.44,0.5184,0.5184,2010-03-20 18:12:35.135999744,ETD
Lister et al. 2009,-0.2,0.5,0.5,2008-04-27 10:18:32.213748736,ExoClock literature
"T. a. lister et al., 2009",-1.296,0.504,0.504,2008-04-27 10:17:26.592000256,ETD
