observer,oc,oceu,ocel,date,source
Lea Changeat,-2.5,1.2,1.2,2021-09-15 16:23:47.727346176,ExoClock observation
Yves Jongen,-3.5,1.9,1.9,2021-09-15 16:22:47.727349760,ExoClock observation
Yves jongen,16.848,1.9008,1.9008,2021-09-15 16:22:41.087999744,ETD
Carmelo Falco,-3.8,2.3,2.3,2020-08-29 12:14:14.730226176,ExoClock observation
Yves Jongen,1.2,1.4,1.4,2020-08-19 17:08:15.884147200,ExoClock observation
Yves jongen,16.848,1.8288,1.8288,2020-08-19 17:05:25.439999744,ETD
Phil Evans,-4.5,2.7,2.7,2020-08-19 17:02:33.884151552,ExoClock observation
Phil Evans,0.3,1.2,1.2,2020-08-14 19:31:52.461107968,ExoClock observation
Josep gaitan ,-5.04,4.2768,4.2768,2017-11-14 08:57:40.031999744,ETD
Evans p.,20.448,5.976,5.976,2014-09-19 23:28:59.808000256,ETD
Anderson et al. 2015,0.0,0.4,0.4,2011-06-02 15:45:10.255667456,ExoClock literature
