date,observer,oc,oceu,ocel,source
2013-04-11 10:40:30.719999744,Ayiomamitis a.,-2.592,0.8064,0.8064,ETD
2013-02-19 15:12:42.048000256,René r.,-3.312,1.5984,1.5984,ETD
2013-02-12 22:47:47.904000000,Collège saint-exupéry ,-1.008,0.72,0.72,ETD
2013-02-12 22:45:47.808000256,Campbell j.,-3.024,0.8496,0.8496,ETD
2013-02-11 14:28:36.479999744,Haro j. l.,-14.832,1.7856,1.7856,ETD
2012-04-27 11:02:43.871999744,"Denis gorshanov, natalia efimova, andrea di paola",1.728,3.4416,3.4416,ETD
2012-04-27 10:59:40.704000000,"Montigiani n., mannucci m.",-1.296,0.6048,0.6048,ETD
2012-04-27 10:59:00.096000000,Lomoz f.,-2.016,1.4544,1.4544,ETD
2012-04-27 10:58:41.088000000,Benishek v.,-2.304,1.3392,1.3392,ETD
2012-04-27 10:57:28.511999744,Lomoz f.,-3.456,1.0944,1.0944,ETD
2012-04-19 10:31:26.399999744,Lomoz f.,3.168,1.4832,1.4832,ETD
2012-04-19 10:29:21.983999744,Carreño a.,1.008,0.9792,0.9792,ETD
2012-04-19 10:26:55.968000000,Lomoz f.,-1.44,1.4976,1.4976,ETD
2012-04-15 10:11:40.127999744,Melissa hutcheson,-0.288,,,ETD
2012-04-12 18:01:14.304000000,Mašek m.,0.144,2.1456,2.1456,ETD
2012-04-08 17:42:11.232000256,Dax t.,-2.592,0.4752,0.4752,ETD
2012-02-28 15:01:54.048000256,Gonzalez j.,0.576,0.9936,0.9936,ETD
2012-02-20 14:33:11.231999744,Lomoz f.,4.608,1.7568,1.7568,ETD
2012-02-20 14:30:43.488000000,Emering f.,2.16,0.5472,0.5472,ETD
2012-02-20 14:29:55.104000000,Zibar m.,1.296,1.8144,1.8144,ETD
2012-02-20 14:28:07.104000000,Lomoz f.,-0.432,1.728,1.728,ETD
2012-02-16 14:13:16.320000000,Strajnic et al.,1.008,1.0368,1.0368,ETD
2012-02-16 14:05:24.576000000,"Slesarenko v. , sokov e.",-6.768,2.0592,2.0592,ETD
2012-02-08 13:52:36.480000256,"Vereshchagina i. a., sokov e. n",13.104,5.7744,5.7744,ETD
2011-03-03 06:24:10.656000256,"M. l. bryan et al., 2011",-0.432,0.1584,0.1584,ETD
