observer,oc,oceu,ocel,date,source
Veli-pekka hentunen,0.576,,,2022-03-31 07:15:40.320000000,ETD
Veli-pekka hentunen,-0.864,,,2022-03-31 07:14:13.919999744,ETD
Claudio Lopresti,-1.8,1.9,1.9,2022-03-20 09:16:50.803931904,ExoClock observation
Alessandro Marchini,-3.5,1.7,1.7,2022-03-20 09:15:08.803962112,ExoClock observation
Mark Salisbury,-5.7,0.7,0.7,2022-03-20 09:12:56.803953920,ExoClock observation
Alessandro marchini,-5.76,1.8144,1.8144,2022-03-20 09:12:48.960000000,ETD
Mark salisbury,-7.2,0.6048,0.6048,2022-03-20 09:11:28.608000000,ETD
Veli-pekka hentunen,-4.896,1.1952,1.1952,2022-03-19 07:02:05.568000256,ETD
Stéphane montchaud,-5.904,1.3104,1.3104,2022-03-08 09:04:41.663999744,ETD
Stéphane Montchaud,-6.0,1.3,1.3,2022-03-08 09:04:33.578077440,ExoClock observation
Michael Irzyk,-3.2,0.7,0.7,2022-02-25 11:10:55.009134080,ExoClock observation
Mark Salisbury,-4.5,0.6,0.6,2022-02-25 11:09:37.009154816,ExoClock observation
Mark salisbury,-5.616,0.5616,0.5616,2022-02-25 11:08:26.880000256,ETD
Simon Dawes,-4.6,1.3,1.3,2022-02-24 08:57:52.352251392,ExoClock observation
Mark Salisbury,-4.8,0.6,0.6,2022-02-24 08:57:40.352236032,ExoClock observation
Mark salisbury,-6.048,0.4752,0.4752,2022-02-24 08:56:21.408000256,ETD
Alessandro Marchini,-6.2,0.9,0.9,2022-02-24 08:56:16.352249088,ExoClock observation
Alessandro marchini,-7.344,1.008,1.008,2022-02-24 08:55:07.967999744,ETD
Josh Jones,-3.1,1.3,1.3,2022-02-16 17:37:51.753975808,ExoClock observation
F. lomoz,-6.336,1.9296,1.9296,2022-02-13 10:59:42.432000000,ETD
Cyrille AUMASSON,-4.2,0.7,0.7,2022-02-01 10:53:44.557431040,ExoClock observation
Katrin Katzenmeier,-4.9,1.2,1.2,2022-02-01 10:53:02.557417472,ExoClock observation
Mark Salisbury,-6.2,0.4,0.4,2022-01-31 08:40:05.900542464,ExoClock observation
Mark salisbury,-7.344,0.4608,0.4608,2022-01-31 08:38:55.104000000,ETD
Robert Roth,-2.4,0.7,0.7,2022-01-20 10:47:27.331595520,ExoClock observation
Enrique Arce,-6.7,1.9,1.9,2022-01-19 08:31:30.674690816,ExoClock observation
Andras Dan,2.3,1.0,1.0,2022-01-08 10:44:04.105741312,ExoClock observation
Josep gaitan bruget,-3.024,1.3824,1.3824,2022-01-07 08:27:07.487999744,ETD
Snaevarr gudmundsson,-4.032,0.7776,0.7776,2021-12-27 10:29:40.128000256,ETD
Jens jacobsen,-3.456,1.5984,1.5984,2021-12-26 08:18:36.863999744,ETD
Jens jacobsen,30.816,1.6416,1.6416,2021-12-25 06:41:15.360000000,ETD
Paolo Arcangelo Matassa,1.0,4.3,4.3,2021-12-17 14:49:52.967766528,ExoClock observation
Dominique DANIEL,-1.1,3.0,3.0,2021-12-17 14:47:46.967766016,ExoClock observation
Alessandro Marchini,-3.6,1.2,1.2,2021-12-17 14:45:16.967774976,ExoClock observation
Alessandro marchini,-4.464,1.368,1.368,2021-12-17 14:44:25.151999744,ETD
Dominique daniel,-6.624,2.52,2.52,2021-12-17 14:42:19.007999744,ETD
Yves Jongen,-8.2,0.7,0.7,2021-12-16 12:29:02.310887680,ExoClock observation
Yves jongen,-9.072,0.6768,0.6768,2021-12-16 12:28:09.119999744,ETD
Fabio Salvaggio,-0.2,1.6,1.6,2021-12-15 10:25:23.653963264,ExoClock observation
Paolo Arcangelo Matassa,-6.5,2.4,2.4,2021-12-15 10:19:05.653961472,ExoClock observation
Fabio salvaggio,-10.8,1.2384,1.2384,2021-12-15 10:14:45.887999744,ETD
