observer,oc,oceu,ocel,date,source
Alessandro Marchini,2.3,1.2,1.2,2021-11-18 07:46:09.168028160,ExoClock observation
Alessandro marchini,2.448,1.2816,1.2816,2021-11-18 07:45:09.792000000,ETD
Giovanni Battista Casalnuovo,1.3,1.6,1.6,2021-11-18 07:45:09.168031744,ExoClock observation
Snaevarr gudmundsson,-1.44,0.4896,0.4896,2021-11-10 09:37:11.712000000,ETD
Yves jongen,1.872,0.8208,0.8208,2020-10-10 10:10:22.368000000,ETD
Mario Morales Aimar,3.6,1.0,1.0,2019-12-30 07:41:50.639999744,ExoClock observation
Mario morales,3.312,0.9792,0.9792,2019-12-30 07:40:25.536000000,ETD
Yves jongen,1.008,0.5616,0.5616,2019-12-30 07:38:06.432000000,ETD
Anaël wünsche,0.0,0.7632,0.7632,2019-09-18 08:42:35.424000256,ETD
Alberto tomatis,52.992,5.4576,5.4576,2019-09-10 11:31:20.640000000,ETD
Alberto tomatis,17.424,2.7648,2.7648,2019-09-10 10:55:49.152000256,ETD
"Francesco scaggiante, danilo zardin,marco fiaschi",7.2,0.7344,0.7344,2019-09-10 10:45:34.848000256,ETD
Alessandro marchini,3.456,1.2672,1.2672,2019-09-10 10:41:50.208000256,ETD
Esseiva nicolas,9.216,0.5616,0.5616,2019-09-02 12:43:19.776000000,ETD
Yves jongen,4.608,0.6768,0.6768,2019-09-02 12:38:45.887999744,ETD
Anael wunsche,3.456,0.72,0.72,2019-09-02 12:37:35.904000000,ETD
Gianluca rossi,-2.016,1.1232,1.1232,2018-08-10 11:06:13.823999744,ETD
František lomoz,-0.432,3.0384,3.0384,2017-10-13 12:28:05.663999744,ETD
Matthieu bachschmidt,-0.432,0.9072,0.9072,2017-10-13 12:28:02.208000000,ETD
František lomoz,-5.472,2.1312,2.1312,2017-10-13 12:23:02.400000256,ETD
Velimir popov,8.208,0.8928,0.8928,2016-09-28 09:14:57.696000256,ETD
Trnka j.,4.464,1.3824,1.3824,2016-09-12 13:02:53.952000256,ETD
Erika pakstiene,-1.296,0.4896,0.4896,2015-08-29 09:35:22.848000000,ETD
"Dittler, ullrich",-23.04,4.6944,4.6944,2015-08-29 09:13:39.935999744,ETD
Horta f. g.,-1.152,1.0512,1.0512,2014-07-21 12:01:13.439999744,ETD
Benni p.,2.736,0.864,0.864,2014-01-04 12:19:59.232000000,ETD
Ruocco n.,6.48,2.4336,2.4336,2013-10-17 07:41:48.479999744,ETD
Salisbury m.,2.016,0.9504,0.9504,2013-10-17 07:37:13.727999744,ETD
René r.,2.448,1.1232,1.1232,2013-10-09 09:33:29.664000256,ETD
Gonzalez j.,2.16,0.6912,0.6912,2013-10-09 09:33:10.656000000,ETD
Benni p.,2.016,0.7488,0.7488,2013-09-23 13:24:38.592000000,ETD
Carreño a.,-4.464,1.3392,1.3392,2013-09-23 13:18:10.656000000,ETD
"Morris t. a., durig d. t.",2.016,1.296,1.296,2013-09-07 17:16:16.032000000,ETD
