,index,date,observer,oc,oce,source
0,1,2020-09-19,Phil Evans,-1.0,1.0,ExoClock observation
1,2,2020-08-12,Carmelo Falco,3.0,1.6,ExoClock observation
2,0,2011-06-23,Anderson et al. 2014,0.0,0.4,ExoClock literature
