date,observer,oc,oce,source
2022-03-07,Yves Jongen,17.0,1.2,ExoClock observation
2022-03-03,Yves Jongen,17.3,1.2,ExoClock observation
2022-03-01,Yves Jongen,13.4,1.3,ExoClock observation
2022-02-27,Yves Jongen,12.8,3.5,ExoClock observation
