observer,oc,oceu,ocel,date,source
Miguel angel alava,-1.152,2.2176,2.2176,2022-02-22 16:37:13.727999744,ETD
Tõnis Eenmäe,-0.5,1.4,1.4,2021-08-19 10:04:42.191978496,ExoClock observation
Yves jongen,-3.744,1.0656,1.0656,2021-08-19 10:01:26.688000256,ETD
Nello Ruocco,-0.2,1.0,1.0,2021-07-28 09:18:45.023952128,ExoClock observation
Billy Edwards,-1.0,1.4,1.4,2021-05-17 18:47:37.727971584,ExoClock observation
Jean plazas,-2.304,2.232,2.232,2020-02-26 15:09:38.879999744,ETD
Jean plazas,-11.808,5.1696,5.1696,2020-02-26 15:00:09.504000000,ETD
Beck andreas,-0.72,1.7712,1.7712,2019-09-03 09:01:14.304000000,ETD
Sjoerd dufoer,-5.328,1.6128,1.6128,2019-03-16 14:58:12.864000256,ETD
Yves jongen,1.872,2.0592,2.0592,2019-02-22 14:19:12.288000000,ETD
Yves Jongen,-0.9,1.9,1.9,2019-02-22 14:16:22.512004608,ExoClock observation
"Francesco scaggiante, danilo zardin",0.288,1.4112,1.4112,2017-03-30 14:00:36.864000000,ETD
Kirk et al. 2017,0.1,0.1,0.1,2016-04-28 14:15:03.407987968,ExoClock literature
Kirk et al. 2017,-1.1,0.3,0.3,2016-04-28 14:13:51.407976192,ExoClock literature
David molina,0.576,0.8784,0.8784,2016-04-06 13:29:15.936000256,ETD
"David molina, antoni vives sureda",-0.288,1.0224,1.0224,2016-04-06 13:28:23.232000000,ETD
František lomoz,6.048,1.5264,1.5264,2016-03-26 13:11:36.672000000,ETD
"Florian signoret, jean-bernard pioppa",-1.296,0.7056,0.7056,2016-03-26 13:04:20.352000000,ETD
Marc Deldem,-4.0,1.2,1.2,2015-05-06 13:39:20.927997440,ExoClock observation
Marc deldem,-4.032,1.4256,1.4256,2015-05-06 13:39:15.552000000,ETD
Ramon naves nogues,2.304,1.584,1.584,2015-04-14 12:59:23.136000000,ETD
Juanjo gonzalez,-0.864,0.936,0.936,2015-04-03 12:33:02.880000000,ETD
Trnka j.,-3.168,1.6704,1.6704,2014-05-24 13:31:39.359999744,ETD
Carreño a.,5.328,1.4688,1.4688,2014-05-02 12:53:57.408000256,ETD
Caat,2.592,1.1664,1.1664,2014-05-02 12:51:11.520000000,ETD
Horta f. g.,-3.6,1.224,1.224,2014-05-02 12:45:01.728000000,ETD
Naves r.,4.464,0.9936,0.9936,2013-06-11 13:30:50.976000256,ETD
"Mravik j., grnja j.",2.016,4.0608,4.0608,2013-05-09 12:18:58.752000256,ETD
Seeliger et al. 2015,0.9,1.2,1.2,2013-04-28 11:54:46.799968768,ExoClock literature
"Janko mravik, jaroslav grnja",-14.4,7.1856,7.1856,2013-04-28 11:39:32.256000000,ETD
Brosio a.,5.904,2.4624,2.4624,2013-04-17 11:36:43.776000000,ETD
Popov v.,4.896,1.7712,1.7712,2013-04-17 11:35:38.976000256,ETD
"Sokov e. n., vereshchagina i.",-7.776,1.2096,1.2096,2013-04-17 11:23:02.111999744,ETD
Gustavo muler schteinman,23.04,21.3984,21.3984,2012-06-29 13:40:59.232000000,ETD
Scarmato t.,-4.032,1.0368,1.0368,2012-06-18 12:50:43.007999744,ETD
Emering f.,-0.864,3.312,3.312,2012-05-27 12:07:37.056000000,ETD
Michelet j.,0.144,0.864,0.864,2012-05-16 11:45:33.408000256,ETD
Audejean m.,-1.584,1.6704,1.6704,2012-05-16 11:43:44.543999744,ETD
Seeliger et al. 2015,-1.5,1.2,1.2,2012-05-05 11:20:46.319988480,ExoClock literature
Horta f. g.,-5.904,1.368,1.368,2012-04-24 10:53:17.952000000,ETD
Pecharromán f. c.,3.312,1.0512,1.0512,2011-06-26 12:26:28.032000000,ETD
Benishek v.,-5.472,1.656,1.656,2011-06-15 11:54:32.543999744,ETD
Zibar m.,2.88,3.4704,3.4704,2011-06-04 11:39:51.264000000,ETD
Marrero a. l.,-5.328,2.5344,2.5344,2011-06-04 11:31:38.784000000,ETD
Zibar m.,3.168,2.592,2.592,2011-05-24 11:16:58.367999744,ETD
Seeliger et al. 2015,2.9,1.2,1.2,2011-05-24 11:16:41.423951872,ExoClock literature
Lopresti c.,-6.624,1.2384,1.2384,2011-05-24 11:07:12.576000256,ETD
Scarmato t.,-0.288,2.7936,2.7936,2011-05-13 10:50:25.151999744,ETD
Lomoz f.,-1.008,1.872,1.872,2011-05-13 10:49:40.223999744,ETD
Ayiomamitis a.,-3.024,1.08,1.08,2011-05-13 10:47:38.400000000,ETD
Brosio a.,-7.2,4.3488,4.3488,2011-05-13 10:43:26.112000000,ETD
"Bekhteva a.s., sokov e.n.",19.728,7.3296,7.3296,2011-04-21 10:24:04.895999744,ETD
Seeliger et al. 2015,-0.1,1.8,1.8,2011-04-21 10:04:18.671969280,ExoClock literature
Trnka j.,-2.448,1.2816,1.2816,2011-04-21 10:02:01.248000000,ETD
"Ivanov a. v., sokov e. n.",8.496,3.5856,3.5856,2011-04-10 09:49:45.119999744,ETD
Hentunen v.,-1.728,0.7776,0.7776,2011-04-10 09:39:31.680000000,ETD
Hartman et al. 2011,-0.0,0.3,0.3,2008-09-05 00:32:24.864003328,ExoClock literature
"J. d. hartman et al., 2010",-1.152,0.288,0.288,2008-09-05 00:31:18.335999744,ETD
