observer,oc,oceu,ocel,date,source
Dominique DANIEL,2.9,5.8,5.8,2022-03-21 13:13:23.729282304,ExoClock observation
Yves Jongen,3.5,0.9,0.9,2022-03-14 20:05:52.444772352,ExoClock observation
Vikrant Kumar Agnihotri,1.7,1.9,1.9,2022-03-01 09:47:49.875843840,ExoClock observation
Adrian Jones,7.7,2.0,2.0,2022-02-22 16:45:42.591346688,ExoClock observation
