observer,oc,oceu,ocel,date,source
Yves jongen,3.168,0.9216,0.9216,2021-08-29 13:32:20.832000000,ETD
Yves Jongen,1.1,0.9,0.9,2021-08-29 13:31:43.359366912,ExoClock observation
Yves Jongen,3.1,1.0,1.0,2021-07-30 18:55:41.362564352,ExoClock observation
Yves jongen,4.464,1.224,1.224,2021-07-30 18:55:37.632000256,ETD
Yves Jongen,4.2,0.9,0.9,2021-07-27 19:28:59.162872832,ExoClock observation
Yves jongen,3.456,1.08,1.08,2021-07-27 19:26:48.191999744,ETD
"Alfa crucis - de carvalho aguiar p., kulh d., olim e., rodrigues m.a., silva s., treü r.",-0.288,2.6496,2.6496,2020-07-23 13:55:31.872000000,ETD
"Alfa crucis - kulh d., olim e., rodrigues m.a., silva s., treü r.",4.608,1.4256,1.4256,2019-06-08 16:03:34.560000256,ETD
"Alfa crucis - colesanti c., kulh d., napoleao t., olim e., rodrigues m.a., treü r.",-1.152,5.4,5.4,2019-06-08 15:57:52.416000000,ETD
Phil evans,-2.16,2.5488,2.5488,2016-06-01 22:29:41.856000256,ETD
Turner et al. 2015,0.0,0.5904,0.5904,2014-07-06 04:05:57.984000256,ETD
