observer,oc,oceu,ocel,date,source
Manfred Raetz,2.4,2.2,2.2,2021-09-07 09:16:26.711043072,ExoClock observation
Tõnis Eenmäe,-3.1,4.3,4.3,2021-05-11 10:09:07.737591040,ExoClock observation
Adrian Jones,-0.9,5.8,5.8,2021-04-30 14:38:26.194585600,ExoClock observation
