observer,oc,oceu,ocel,date,source
Alberto tomatis,-1.44,2.6064,2.6064,2019-08-09 11:49:16.320000256,ETD
Pere guerra,18.432,2.1888,2.1888,2018-09-27 13:28:38.784000256,ETD
Š. gajdoš,17.28,2.4192,2.4192,2018-09-27 13:27:30.527999744,ETD
Yves jongen,19.728,1.3824,1.3824,2018-07-12 12:03:58.464000256,ETD
Yves Jongen,-2.3,1.7,1.7,2018-07-12 12:01:55.186540800,ExoClock observation
"Francesco scaggiante, danilo zardin",9.504,1.9872,1.9872,2017-08-30 13:13:18.623999744,ETD
Josep lluis  salto,22.032,1.512,1.512,2016-08-02 13:19:24.960000000,ETD
Marc bretton,15.552,2.88,2.88,2015-11-18 09:36:54.431999744,ETD
Juanjo gonzalez,20.592,1.8576,1.8576,2015-08-02 12:29:34.655999744,ETD
Marc bretton,6.768,2.7648,2.7648,2015-01-10 07:16:04.512000000,ETD
Salisbury m.,15.408,1.8576,1.8576,2014-09-24 10:12:13.824000000,ETD
Albiréo 78,13.968,2.6496,2.6496,2014-09-24 10:10:49.152000256,ETD
"Dittler, ullrich",-27.36,11.0448,11.0448,2014-01-05 09:25:13.728000000,ETD
Salisbury m.,12.24,2.2176,2.2176,2013-11-12 11:28:35.616000256,ETD
Salisbury m.,13.248,1.6128,1.6128,2013-10-16 12:11:32.063999744,ETD
Garlitz j.,9.216,1.6848,1.6848,2012-10-07 18:22:38.208000256,ETD
"Kehusmaa p., harlingten c.",-0.864,2.664,2.664,2012-10-03 21:44:15.072000000,ETD
Filip Walter,-0.3,1.4,1.4,2012-09-22 08:30:55.762588928,ExoClock observation
"Poddaný s., moudrá m.",10.08,1.5984,1.5984,2012-09-22 08:30:12.384000256,ETD
Shadic s.,13.968,1.9728,1.9728,2012-01-23 14:51:22.464000256,ETD
Trnka j.,10.224,5.2128,5.2128,2011-11-11 09:49:59.808000256,ETD
Marek p.,5.04,5.5152,5.5152,2011-08-22 11:50:33.215999744,ETD
Sergison d.,2.592,1.8864,1.8864,2011-07-26 12:29:55.392000000,ETD
Poddaný s.,15.84,3.3552,3.3552,2011-06-29 13:25:06.240000000,ETD
Wiggins p.,3.024,3.384,3.384,2010-11-29 15:15:53.855999744,ETD
Wiggins p.,5.76,2.9376,2.9376,2010-11-25 18:50:16.224000256,ETD
Wiggins p.,6.048,5.1552,5.1552,2010-11-02 16:00:52.127999744,ETD
Hose k.,3.888,2.8656,2.8656,2010-10-29 19:30:25.056000256,ETD
Dvorak s.,5.76,2.9808,2.9808,2010-10-06 16:42:22.175999744,ETD
Wiggins p.,-4.464,6.4368,6.4368,2010-10-02 20:03:54.719999744,ETD
Ruocco n.,-14.688,3.1248,3.1248,2010-09-17 10:00:27.072000256,ETD
Garlitz i.,4.032,2.9088,2.9088,2010-09-05 20:54:16.128000000,ETD
Veres p.,13.392,2.0304,2.0304,2010-08-21 11:10:26.976000000,ETD
Ramon naves,12.384,1.872,1.872,2010-08-21 11:09:32.543999744,ETD
Naves r.,12.384,1.872,1.872,2010-08-21 11:09:32.543999744,ETD
Dřevěný r.,5.616,1.3968,1.3968,2010-08-21 11:02:42.143999744,ETD
Lorenz e. r.,-1.872,3.2544,3.2544,2010-08-21 10:55:15.456000000,ETD
Ruocco n.,-6.336,5.2992,5.2992,2010-08-21 10:50:46.752000256,ETD
Wiggins p.,-9.36,4.8096,4.8096,2010-08-09 21:22:49.440000256,ETD
Tieman b.,16.992,2.232,2.232,2009-11-28 14:41:28.032000000,ETD
Shadick s.,9.936,1.584,1.584,2009-11-28 14:34:22.944000256,ETD
Todorov et al. 2012,1.3,0.5,0.5,2009-11-24 18:04:14.152353024,ExoClock literature
Shadick s.,6.192,1.8144,1.8144,2009-11-01 15:12:36.000000000,ETD
"Dřevěný r., kalisch t.",9.36,1.872,1.872,2009-08-20 10:18:04.607999744,ETD
Vrašťák m.,9.216,2.1024,2.1024,2009-08-20 10:18:02.016000256,ETD
"Brat,dreveny,kalisch,trnka,klos,vrastak",6.768,0.864,0.864,2009-08-20 10:15:35.136000256,ETD
"Trnka j., klos m.",5.184,1.6992,1.6992,2009-08-20 10:13:57.503999744,ETD
Brát l.,4.032,1.4544,1.4544,2009-08-20 10:12:48.384000256,ETD
Srdoc,-2.592,2.304,2.304,2009-08-20 10:06:05.759999744,ETD
Srdoc,2.88,5.04,5.04,2009-07-20 14:25:17.759999744,ETD
Gary,7.776,1.584,1.584,2008-10-27 17:57:33.120000000,ETD
Foote,-1.008,1.728,1.728,2008-10-27 17:48:46.080000000,ETD
Todorov et al. 2012,1.8,0.9,0.9,2008-09-30 18:38:27.139246080,ExoClock literature
Scarmato t.,5.904,9.3024,9.3024,2008-08-19 09:26:19.391999744,ETD
Szabö et al 2010,2.304,1.584,1.584,2008-08-19 09:22:45.120000000,ETD
Noyes et al. 2008,-0.9,0.4,0.4,2006-10-26 16:14:11.621800704,ExoClock literature
Noyes et al 2008,0.0,0.4032,0.4032,2006-10-26 16:13:04.800000256,ETD
