observer,oc,oceu,ocel,date,source
Gaitan j.,-13.536,3.312,3.312,2011-12-17 09:31:42.527999744,ETD
Trnka j.,1.872,2.1024,2.1024,2011-10-20 08:36:43.776000000,ETD
Trnka j.,9.216,2.232,2.232,2011-09-23 13:43:45.120000256,ETD
Shadic s.,3.168,2.4768,2.4768,2011-08-18 20:17:27.743999744,ETD
Joe garlitz,2.88,1.512,1.512,2010-10-05 19:25:05.376000256,ETD
Hose k.,1.872,1.8576,1.8576,2010-10-05 19:24:01.440000000,ETD
Naves r.,0.864,2.1888,2.1888,2010-09-04 13:12:50.112000256,ETD
Shadick s.,-4.896,2.088,2.088,2010-07-30 19:46:48.288000000,ETD
Scarmato t.,-2.016,6.84,6.84,2010-07-08 11:59:28.896000256,ETD
Vrašťák m.,-4.896,2.6784,2.6784,2010-07-08 11:56:42.144000256,ETD
Tieman b.,-2.736,1.4688,1.4688,2009-10-04 15:36:50.975999744,ETD
Gary b.,-1.872,1.728,1.728,2009-09-25 17:17:39.840000000,ETD
Gary,1.584,1.296,1.296,2009-09-16 19:01:03.359999744,ETD
Latham c. ,-1.728,1.7136,1.7136,2009-09-16 18:57:49.823999744,ETD
Wiggins,-0.864,2.592,2.592,2009-09-07 20:38:32.639999744,ETD
Ayiomamitis,1.872,2.304,2.304,2009-09-03 09:31:14.879999744,ETD
Srdoc,8.352,2.16,2.16,2009-08-25 11:17:39.840000000,ETD
Brát l.,-3.312,3.8448,3.8448,2009-08-25 11:06:04.319999744,ETD
Dřevěný r.,-4.752,3.7008,3.7008,2009-08-25 11:04:33.599999744,ETD
Srdoc,11.808,2.016,2.016,2009-08-16 13:01:03.359999744,ETD
L. brát,-16.704,3.5856,3.5856,2008-10-12 10:00:31.391999744,ETD
"Stanislav poddaný, filip walter",-10.512,3.2832,3.2832,2008-07-28 12:16:07.680000000,ETD
Walter f.,-11.232,2.6496,2.6496,2008-07-28 12:15:26.207999744,ETD
Johnson et al. 2008,0.7,1.8,1.8,2007-10-07 19:25:18.380163584,ExoClock literature
Johnson et al. 2008,-1.1,1.3,1.3,2007-09-19 22:43:22.976614144,ExoClock literature
Johnson et al 2008,-1.44,1.0368,1.0368,2007-09-19 22:43:02.783999744,ETD
Vanmunster,-16.272,,,2007-09-15 11:18:12.671999744,ETD
Naves,13.536,,,2007-09-06 13:27:52.991999744,ETD
Winn et al. 2007,1.3,4.2,4.2,2006-11-29 05:43:44.818566400,ExoClock literature
Winn et al 2007,0.144,4.176,4.176,2006-11-29 05:42:38.880000256,ETD
Winn et al. 2007,0.3,1.5,1.5,2006-10-02 04:32:20.757112320,ExoClock literature
Winn et al 2007,-0.864,1.5408,1.5408,2006-10-02 04:31:15.168000256,ETD
Winn et al. 2007,0.6,0.8,0.8,2006-09-27 17:22:36.906232320,ExoClock literature
Winn et al 2007,-0.576,0.8496,0.8496,2006-09-27 17:21:29.664000000,ETD
Winn et al. 2007,1.8,0.7,0.7,2006-09-18 19:03:45.204478208,ExoClock literature
Winn et al 2007,0.72,0.6768,0.6768,2006-09-18 19:02:36.672000000,ETD
Winn et al. 2007,-0.4,0.8,0.8,2006-09-18 19:01:33.204470016,ExoClock literature
Winn et al 2007,-1.44,0.7776,0.7776,2006-09-18 19:00:28.800000000,ETD
Winn et al. 2007,0.5,1.1,1.1,2006-09-09 20:42:23.502692864,ExoClock literature
Winn et al 2007,-0.72,1.0944,1.0944,2006-09-09 20:41:14.207999744,ETD
Bakos et al 2007,-0.144,12.96,12.96,2006-09-05 09:31:40.799999744,ETD
Winn et al. 2007,-3.7,1.0,1.0,2006-08-31 22:18:07.800966144,ExoClock literature
Lick observatory,-4.752,0.9936,0.9936,2006-08-31 22:17:00.672000256,ETD
