observer,oc,oceu,ocel,date,source
"O. tercu, d. manole, c. fotin, c. antohi, f. jiglău, a. șerbănescu",-7.488,1.9584,1.9584,2022-04-06 10:16:36.480000256,ETD
Martin Mifsud,2.2,1.6,1.6,2022-03-23 09:24:00.441593600,ExoClock observation
Dominique DANIEL,2.0,3.0,3.0,2022-03-23 09:23:48.441578240,ExoClock observation
Claudio Lopresti,-0.2,1.3,1.3,2022-03-23 09:21:36.441570048,ExoClock observation
Mark Salisbury,-1.4,0.7,0.7,2022-03-23 09:20:24.441598464,ExoClock observation
Francesco Scaggiante,-1.6,1.2,1.2,2022-03-23 09:20:12.441583104,ExoClock observation
Mark salisbury,-2.592,0.6048,0.6048,2022-03-23 09:19:11.712000256,ETD
Paolo Arcangelo Matassa,-2.9,1.7,1.7,2022-03-23 09:18:54.441603840,ExoClock observation
"Francesco scaggiante, danilo zardin,marco fiaschi",-3.744,1.0368,1.0368,2022-03-23 09:18:03.456000256,ETD
Chiahui Wang,1.7,1.4,1.4,2022-03-11 02:29:00.892803584,ExoClock observation
Marc SERRAU,-4.6,2.2,2.2,2022-03-09 08:14:55.814385920,ExoClock observation
Valère Perroud,0.4,1.7,1.7,2022-02-07 12:07:35.481576960,ExoClock observation
Paolo Arcangelo Matassa,0.3,1.4,1.4,2022-01-15 16:26:17.462361856,ExoClock observation
Enrique Arce,-1.2,1.2,1.2,2022-01-15 16:24:47.462367232,ExoClock observation
Enrique Arce,0.1,1.3,1.3,2021-05-04 09:29:32.015976960,ExoClock observation
Enrique arce mansego,-2.448,1.8,1.8,2021-05-04 09:26:58.272000256,ETD
Claudio Lopresti,-2.4,2.7,2.7,2021-04-13 07:53:37.075194368,ExoClock observation
Claudio lopresti,-5.904,2.3328,2.3328,2021-04-13 07:50:10.464000000,ETD
Yves Jongen,0.2,1.3,1.3,2021-03-19 18:07:13.977609984,ExoClock observation
Yves jongen,-1.008,1.3824,1.3824,2021-03-19 18:05:57.695999744,ETD
Didier Laloum,-1.6,1.7,1.7,2021-02-28 10:39:48.115176448,ExoClock observation
Ivo Peretto,-3.0,0.9,0.9,2021-02-28 10:38:24.115189504,ExoClock observation
"Francesco scaggiante, danilo zardin,marco fiaschi",-5.328,1.9296,1.9296,2021-02-28 10:36:01.152000256,ETD
Giuseppe marino et al. (4^ i liceo galilei catania),-4.176,1.224,1.224,2021-02-21 10:06:02.303999744,ETD
Massimiliano Mannucci,-0.5,1.2,1.2,2021-02-14 09:38:37.487972864,ExoClock observation
"Nico montigiani, massimiliano mannucci",-3.6,1.0224,1.0224,2021-02-14 09:35:34.943999744,ETD
Aaav astrofili valdera,17.136,,,2021-01-15 13:43:53.760000000,ETD
Adam Popowicz,-6.4,2.0,2.0,2020-11-18 15:03:29.567964160,ExoClock observation
John Savage,2.1,1.0,1.0,2020-04-11 10:51:07.689603584,ExoClock observation
Martin Crow,0.4,1.7,1.7,2020-04-11 10:49:25.689593600,ExoClock observation
"K. hoňková, m. tylšar",0.288,2.952,2.952,2020-04-11 10:49:17.760000256,ETD
Anaël Wünsche,-0.3,1.0,1.0,2020-04-11 10:48:43.689620224,ExoClock observation
Anaël wünsche,-1.152,0.8496,0.8496,2020-04-11 10:47:51.360000000,ETD
Mauro Caló,-1.6,1.2,1.2,2020-04-11 10:47:25.689600768,ExoClock observation
Alberto Tomatis,-3.5,1.7,1.7,2020-04-11 10:45:31.689615616,ExoClock observation
Jean plazas,25.2,3.528,3.528,2020-04-04 10:43:07.104000000,ETD
Nosáľ p.,-5.904,3.384,3.384,2020-04-04 10:11:55.680000000,ETD
Yves jongen,-1.152,0.8784,0.8784,2020-03-28 09:45:34.559999744,ETD
F. lomoz,-6.48,1.4832,1.4832,2020-03-28 09:40:17.472000000,ETD
F. lomoz,-7.632,2.4336,2.4336,2020-03-28 09:39:04.895999744,ETD
Jean plazas,1.008,4.0032,4.0032,2020-03-21 09:16:41.376000256,ETD
Yves jongen,-3.024,1.0512,1.0512,2020-03-21 09:12:32.544000256,ETD
Anaël wünsche,7.344,1.1376,1.1376,2020-03-14 08:51:45.792000000,ETD
Anaël Wünsche,4.2,1.3,1.3,2020-03-14 08:48:40.435188736,ExoClock observation
Anaël wünsche,3.168,1.3824,1.3824,2020-03-14 08:47:34.368000256,ETD
Mario Morales Aimar,2.3,1.7,1.7,2020-03-14 08:46:46.435203584,ExoClock observation
Danilo Sedita,-0.2,1.0,1.0,2020-03-14 08:44:16.435172352,ExoClock observation
