observer,oc,oceu,ocel,date,source
Yves Jongen,-0.7,3.0,3.0,2022-01-03 17:24:53.808969728,ExoClock observation
jean pascal vignes,1.5,4.3,4.3,2021-11-28 15:21:34.908486400,ExoClock observation
