observer,oc,oceu,ocel,date,source
Yves Jongen,11.6,3.5,3.5,2022-03-11 13:09:50.188779008,ExoClock observation
Leon Bewersdorff,12.3,4.3,4.3,2022-01-17 14:28:21.244779008,ExoClock observation
jean pascal vignes,19.6,4.3,4.3,2021-12-03 14:29:47.942397696,ExoClock observation
