observer,oc,oceu,ocel,date,source
Yves Jongen,-1.6,0.7,0.7,2021-10-16 15:15:23.642666752,ExoClock observation
Yves jongen,-2.592,0.6768,0.6768,2021-10-16 15:14:24.863999744,ETD
Yves jongen,-16.704,10.656,10.656,2021-08-17 13:11:25.439999744,ETD
Yves Jongen,-1.3,0.6,0.6,2021-07-25 16:11:00.373793536,ExoClock observation
Yves jongen,-2.16,0.648,0.648,2021-07-25 16:10:12.863999744,ETD
Yves Jongen,-0.9,0.6,0.6,2021-07-15 15:53:15.255169280,ExoClock observation
Yves jongen,-2.016,0.6336,0.6336,2021-07-15 15:52:08.543999744,ETD
Yves Jongen,1.4,1.4,1.4,2021-06-29 22:18:27.497258496,ExoClock observation
Yves jongen,-0.576,1.3248,1.3248,2021-06-29 22:16:29.567999744,ETD
Yves Jongen,-1.7,0.7,0.7,2021-06-19 21:57:12.378606592,ExoClock observation
Yves jongen,-2.16,0.5472,0.5472,2021-06-19 21:56:42.432000256,ETD
Yves Jongen,-0.2,0.6,0.6,2021-06-12 18:20:01.579561728,ExoClock observation
Yves jongen,-1.152,0.5328,0.5328,2021-06-12 18:19:07.392000000,ETD
Yves jongen,-1.008,0.7776,0.7776,2021-06-09 21:39:45.503999744,ETD
Yves Jongen,-1.7,0.7,0.7,2021-06-09 21:39:03.259951360,ExoClock observation
Carl r knight,0.144,0.4608,0.4608,2021-06-04 04:21:53.568000000,ETD
Carl r knight,-2.304,0.4608,0.4608,2021-05-25 04:01:18.912000000,ETD
Yves Jongen,-1.3,0.6,0.6,2021-05-23 17:42:37.342247680,ExoClock observation
Yves jongen,-2.16,0.576,0.576,2021-05-23 17:41:43.583999744,ETD
Yves Jongen,-0.6,0.7,0.7,2021-05-13 17:25:10.223606272,ExoClock observation
Yves jongen,-1.728,0.6048,0.6048,2021-05-13 17:24:04.320000000,ETD
Yves Jongen,0.6,0.7,0.7,2021-05-10 20:46:53.904002304,ExoClock observation
Yves jongen,-0.576,0.7056,0.7056,2021-05-10 20:45:46.368000256,ETD
Yves Jongen,0.2,0.9,0.9,2021-04-30 20:28:20.785356800,ExoClock observation
Yves jongen,-1.584,0.9504,0.9504,2021-04-30 20:26:36.384000000,ETD
Yves Jongen,0.3,0.6,0.6,2020-10-12 14:25:24.412223744,ExoClock observation
Yves jongen,-0.864,0.5184,0.5184,2020-10-12 14:24:12.096000256,ETD
Yves Jongen,-1.1,0.6,0.6,2020-09-22 13:47:42.174886400,ExoClock observation
Yves jongen,-2.016,0.4608,0.4608,2020-09-22 13:46:44.832000000,ETD
Carl r knight,-2.16,0.36,0.36,2020-07-25 22:17:30.911999744,ETD
Yves Jongen,0.0,0.9,0.9,2020-07-11 15:02:16.024689664,ExoClock observation
Yves jongen,-0.864,0.72,0.72,2020-07-11 15:01:22.080000000,ETD
Yves Jongen,-1.2,0.7,0.7,2020-07-08 18:21:35.705062144,ExoClock observation
Yves jongen,-1.296,0.7344,0.7344,2020-07-08 18:21:25.632000256,ETD
Yves Jongen,0.2,0.6,0.6,2020-05-06 19:54:36.673543424,ExoClock observation
Yves jongen,-0.288,0.7776,0.7776,2020-05-06 19:54:08.928000256,ETD
Carl r knight,-5.472,0.6336,0.6336,2018-09-26 22:37:29.280000000,ETD
Carl r knight,-0.72,0.5904,0.5904,2018-07-03 02:58:05.088000000,ETD
"Eduardo fernández-lajús, romina p. di sisto",-4.176,0.7488,0.7488,2018-06-18 19:37:10.271999744,ETD
Phil evans,-2.304,0.8784,0.8784,2017-10-18 15:43:56.928000000,ETD
Carl r knight,-4.896,4.3488,4.3488,2017-09-20 01:06:40.320000256,ETD
Phil evans,-1.584,0.864,0.864,2017-09-15 18:10:44.544000000,ETD
"Eduardo fernández-lajús, romina p. di sisto",-3.456,0.4464,0.4464,2017-08-26 17:32:36.672000000,ETD
Phil evans,-3.024,2.3472,2.3472,2017-06-27 15:44:06.432000000,ETD
Phil evans,-2.16,1.0224,1.0224,2017-04-12 20:18:55.007999744,ETD
"Quiñones c., melia r., colazo c.",-2.736,0.2304,0.2304,2016-08-09 19:43:45.984000000,ETD
Petrucci et al. 2018,-2.2,0.6,0.6,2016-07-30 19:26:10.938236928,ExoClock literature
"Villarreal c., quiñones c.",-4.752,0.3168,0.3168,2016-07-23 15:45:00.000000000,ETD
Petrucci et al. 2018,-0.5,0.4,0.4,2016-06-10 17:57:07.344971776,ExoClock literature
"Martin mašek, kateřina hoňková, jakub juryšek",-4.608,1.224,1.224,2015-09-28 17:00:16.128000000,ETD
Petrucci et al. 2018,-2.8,2.6,2.6,2015-09-08 16:25:46.501998592,ExoClock literature
Petrucci et al. 2018,3.2,1.1,1.1,2014-10-17 13:31:58.065784832,ExoClock literature
Evans p.,-2.88,1.1952,1.1952,2014-10-11 20:06:58.752000000,ETD
"Eduardo fernández-lajús, romina p. di sisto",-3.6,0.432,0.432,2014-08-25 15:14:55.968000256,ETD
Petrucci et al. 2018,2.1,1.4,1.4,2014-08-22 18:41:09.833274112,ExoClock literature
"Mašek m., hoňková k., juryšek j.",-2.592,0.7056,0.7056,2014-08-15 14:57:48.672000256,ETD
"Mašek m., hoňková k., juryšek j.",1.44,0.936,0.936,2014-08-12 18:22:18.335999744,ETD
Petrucci et al. 2018,2.2,0.7,0.7,2014-07-23 17:46:48.477316864,ExoClock literature
"Schneiter m,, villarreal c., colazo c.",3.456,0.3888,0.3888,2013-11-12 13:34:47.712000000,ETD
"Matias schneiter, carolina villarreal , carlos colazo",-4.032,,,2013-11-12 13:27:14.111999744,ETD
"Schneiter m,, villarreal c., colazo c.",4.176,0.4464,0.4464,2013-10-23 12:59:09.312000256,ETD
"Matias schneiter, carolina villarreal , carlos colazo, raul melia",-4.608,,,2013-10-23 12:50:24.000000256,ETD
Petrucci et al. 2018,1.6,0.2,0.2,2013-08-28 18:06:55.721462784,ExoClock literature
Evans p.,-1.008,0.9648,0.9648,2013-08-15 21:06:42.624000000,ETD
Evans p.,-0.432,0.9648,0.9648,2013-08-05 20:49:10.272000000,ETD
Moyano et al. 2017,-0.5,0.4,0.4,2013-08-01 13:49:50.685112832,ExoClock literature
Moyano et al. 2017,-0.9,0.5,0.5,2013-07-29 17:09:58.365506560,ExoClock literature
Colazo c. a.,2.016,0.8928,0.8928,2012-10-26 15:43:50.016000256,ETD
Carlos colazo,2.016,0.8928,0.8928,2012-10-26 15:43:50.016000256,ETD
"Schneiter m, colazo c.",-6.192,0.2304,0.2304,2012-07-25 16:12:50.976000000,ETD
Sauer t.,-0.432,0.6048,0.6048,2012-07-21 09:19:22.944000256,ETD
Evans p.,-9.072,1.3104,1.3104,2012-06-29 22:14:36.383999744,ETD
Moyano et al. 2017,-2.4,0.4,0.4,2011-08-14 12:40:28.461500928,ExoClock literature
Curtis i.,0.0,1.4112,1.4112,2011-07-14 01:28:41.375999744,ETD
"De pree, makely, gruber",8.64,3.0528,3.0528,2011-06-29 18:19:56.640000256,ETD
Anderson et al. 2012,-0.5,0.3,0.3,2010-07-14 07:35:30.194668544,ExoClock literature
"D. r. anderson et al., 2011",-1.584,0.288,0.288,2010-07-14 07:34:21.792000000,ETD
