observer,oc,oceu,ocel,date,source
Yves Jongen,0.6,0.7,0.7,2021-12-31 16:31:46.416039168,ExoClock observation
Anaël Wünsche,-1.8,1.0,1.0,2021-11-12 16:43:08.832011776,ExoClock observation
Yves Jongen,-3.0,0.7,0.7,2021-11-12 16:41:56.832040192,ExoClock observation
Yves Jongen,-1.5,0.7,0.7,2021-10-09 18:43:45.120019968,ExoClock observation
Yves Jongen,-1.5,1.0,1.0,2021-02-10 14:19:15.168038656,ExoClock observation
