observer,oc,oceu,ocel,date,source
Shadic s.,-3.744,1.7568,1.7568,2011-08-23 17:49:12.000000000,ETD
Shadic s.,-0.864,1.656,1.656,2011-08-09 19:15:04.031999744,ETD
Tanya dax,-13.104,28.6416,28.6416,2011-07-29 15:21:10.944000256,ETD
Ruocco n.,4.032,2.4192,2.4192,2011-07-18 11:56:45.600000256,ETD
Garlitz j.,-1.44,1.3248,1.3248,2011-07-01 18:18:54.432000000,ETD
Ayiomamitis a.,-1.152,1.3104,1.3104,2011-06-23 09:32:55.968000000,ETD
Ruocco n.,-12.528,3.4416,3.4416,2011-06-23 09:21:39.455999744,ETD
"Bueltmann s., mitchell k., salgado c.",1.008,1.7856,1.7856,2011-06-06 16:02:39.264000256,ETD
Garlitz j.,0.288,1.2384,1.2384,2011-06-03 21:06:35.712000000,ETD
Southworth et al. 2012,0.7,0.3,0.3,2011-05-26 12:21:03.998414592,ExoClock literature
"Shadic s., hao h.",-4.032,1.2528,1.2528,2011-05-09 18:43:40.512000000,ETD
Dvorak s.,-12.672,2.8224,2.8224,2011-05-09 18:35:02.976000256,ETD
"Leonard kornoš, peter vereš, jozef világi",-1.152,1.6992,1.6992,2011-03-20 14:09:16.128000000,ETD
Hentunen v.,1.008,1.4544,1.4544,2011-02-09 13:15:45.504000000,ETD
Husar d.,-2.88,5.0112,5.0112,2010-11-26 06:15:59.040000256,ETD
Shadick s.,1.728,1.1664,1.1664,2010-10-12 15:34:12.863999744,ETD
Wiggins p.,-4.032,1.8864,1.8864,2010-09-28 16:51:26.496000000,ETD
Wiggins p.,7.92,2.7648,2.7648,2010-09-14 18:26:22.848000256,ETD
Mcentee k.,1.44,3.0672,3.0672,2010-09-14 18:19:58.368000256,ETD
Southworth et al. 2012,0.1,1.0,1.0,2010-08-23 10:55:41.068808704,ExoClock literature
Southworth et al. 2012,-1.0,0.4,0.4,2010-08-23 10:54:35.068804608,ExoClock literature
Southworth et al. 2012,-1.3,0.5,0.5,2010-08-23 10:54:17.068781568,ExoClock literature
Wiggins p.,1.008,1.5696,1.5696,2010-08-20 16:00:52.127999744,ETD
Lomoz f.,-8.208,2.5056,2.5056,2010-08-09 12:10:04.799999744,ETD
Matej mihelčič,-2.448,2.0016,2.0016,2010-07-15 09:57:08.352000256,ETD
Garlitz i.,0.0,1.7568,1.7568,2010-07-09 20:08:51.072000256,ETD
"J. világi, š. gajdoš",2.016,0.864,0.864,2010-07-01 11:24:38.879999744,ETD
Trnka j.,0.288,3.096,3.096,2010-05-23 10:27:11.520000256,ETD
Shadick s.,-0.144,2.4624,2.4624,2010-05-17 20:36:02.303999744,ETD
Shadick s.,-1.872,2.4336,2.4336,2010-05-17 20:34:16.031999744,ETD
Trnka j.,0.144,2.232,2.232,2009-08-06 10:25:11.423999744,ETD
Brát l.,-1.152,1.6992,1.6992,2009-08-06 10:24:00.576000256,ETD
Srdoc,-0.72,2.16,2.16,2009-07-23 11:47:19.679999744,ETD
Wiggins,-0.72,2.016,2.016,2009-07-06 18:14:58.560000000,ETD
Garlitz,0.144,3.024,3.024,2009-06-22 19:38:47.040000000,ETD
Norby,-0.432,1.152,1.152,2009-06-22 19:38:12.480000256,ETD
Wiggins,-1.44,6.336,6.336,2009-06-22 19:37:11.999999744,ETD
Srdoc,4.176,6.48,6.48,2009-05-17 13:42:31.679999744,ETD
Naves,1.152,1.296,1.296,2009-05-17 13:39:30.240000000,ETD
Mendez,-0.432,2.592,2.592,2009-05-17 13:37:55.200000000,ETD
Gregorio,-0.72,1.584,1.584,2009-05-17 13:37:37.919999744,ETD
"Mihelčič m., fabjan t.",1.584,3.4272,3.4272,2009-04-22 11:21:25.343999744,ETD
Roe,4.464,6.48,6.48,2008-07-28 18:45:38.880000000,ETD
Ayiomamitis,-0.144,2.16,2.16,2008-05-28 10:22:04.800000000,ETD
Roe,-23.328,20.304,20.304,2008-05-11 16:26:32.640000256,ETD
Hentunen,-13.104,11.52,11.52,2008-05-03 07:50:35.520000256,ETD
Bakos et al. 2007,0.4,0.3,0.3,2007-05-20 18:39:23.927994624,ExoClock literature
Bakos et al 2007,0.0,0.3168,0.3168,2007-05-20 18:38:20.832000000,ETD
