date,observer,oc,oce,source
2022-02-25,Simon Dawes,3.3,3.5,ExoClock observation
2022-01-28,Tobias Gesser,10.3,2.9,ExoClock observation
2021-04-01,Ana\xc3\xabl W\xc3\xbcnsche,12.9,2.3,ExoClock observation
2021-03-28,Carmelo Falco,10.0,2.0,ExoClock observation
2021-02-27,Adrian Jones,9.4,2.9,ExoClock observation
2021-02-27,Lionel Rousselot,8.5,2.4,ExoClock observation
2021-01-25,Yves Jongen,14.5,2.4,ExoClock observation
2021-01-25,Adrian Jones,11.0,2.6,ExoClock observation
2021-01-21,Vikrant Kumar Agnihotri,8.1,4.3,ExoClock observation
2020-05-07,Manfred Raetz,3.8,2.2,ExoClock observation
2020-01-24,Nikolaos Paschalis,10.0,2.2,ExoClock observation
