observer,oc,oceu,ocel,date,source
Yves Jongen,1.6,1.3,1.3,2021-01-22 15:30:47.673583104,ExoClock observation
Yves jongen,0.432,1.4256,1.4256,2021-01-22 15:29:38.111999744,ETD
Yves Jongen,-1.1,1.0,1.0,2021-01-04 17:11:00.163159552,ExoClock observation
Yves jongen,-2.016,1.1664,1.1664,2021-01-04 17:10:04.512000000,ETD
Yves Jongen,0.1,1.6,1.6,2020-12-17 18:55:06.652794880,ExoClock observation
Yves jongen,-2.88,1.4688,1.4688,2020-12-17 18:52:07.680000256,ETD
Yves Jongen,-2.1,2.2,2.2,2020-12-10 14:46:04.448627712,ExoClock observation
Yves jongen,-4.608,2.0448,2.0448,2020-12-10 14:43:32.448000000,ETD
Hellier et al. 2014,-0.0,0.3,0.3,2012-08-24 16:39:39.191024640,ExoClock literature
Hellier et al. (2013),-1.152,0.288,0.288,2012-08-24 16:38:29.759999744,ETD
