observer,oc,oceu,ocel,date,source
Yves Jongen,-1.3,0.9,0.9,2022-04-10 17:55:43.765421312,ExoClock observation
Yves jongen,3577.392,0.7776,0.7776,2022-04-10 17:54:22.176000000,ETD
Yves Jongen,-1.2,0.7,0.7,2022-04-05 18:22:12.449260288,ExoClock observation
Yves jongen,3577.392,0.5472,0.5472,2022-04-05 18:20:43.295999744,ETD
Yves Jongen,1.0,1.2,1.2,2022-03-21 19:43:32.500803072,ExoClock observation
Yves jongen,3580.272,0.9216,0.9216,2022-03-21 19:42:41.184000000,ETD
Yves Jongen,2.0,2.2,2.2,2022-03-16 20:10:55.184631040,ExoClock observation
Yves jongen,3579.984,1.728,1.728,2022-03-16 20:08:43.296000000,ETD
Eduardo fernández-lajús,0.288,,,2016-06-16 01:30:43.200000256,ETD
Lendl et al. (2012),3586.752,0.3456,0.3456,2011-03-29 13:36:46.079999744,ETD
