observer,oc,oceu,ocel,date,source
Manfred Raetz,-3.2,1.7,1.7,2021-09-08 10:10:36.362899712,ExoClock observation
Manfred Raetz,-0.4,2.0,2.0,2020-08-20 12:52:42.051848960,ExoClock observation
Carmelo Falco,-2.0,3.5,3.5,2020-07-06 11:57:23.210908672,ExoClock observation
Manfred Raetz,5.6,4.3,4.3,2020-06-21 11:47:04.930576896,ExoClock observation
