observer,oc,oceu,ocel,date,source
Adrian Jones,1.0,1.7,1.7,2022-05-04 13:29:52.414444800,ExoClock observation
Adam Popowicz,-0.2,5.8,5.8,2022-04-23 10:55:14.902263808,ExoClock observation
Adam Popowicz,0.7,1.4,1.4,2022-04-09 13:44:22.012021248,ExoClock observation
Yves Jongen,1.4,1.4,1.4,2021-08-28 14:10:59.516130304,ExoClock observation
Yves jongen,0.288,1.4688,1.4688,2021-08-28 14:09:52.416000256,ETD
Yves Jongen,-0.9,1.2,1.2,2021-06-27 13:52:04.073083648,ExoClock observation
Yves jongen,-2.448,1.1808,1.1808,2021-06-27 13:50:26.879999744,ETD
F. lomoz,2.448,1.6416,1.6416,2021-06-16 11:22:00.767999744,ETD
F. lomoz,0.864,1.5696,1.5696,2021-06-16 11:20:28.320000000,ETD
Giuseppe marino,-2.448,1.0368,1.0368,2021-06-16 11:17:07.008000256,ETD
Adam Popowicz,1.0,2.3,2.3,2021-06-15 13:07:45.434878976,ExoClock observation
Giuseppe Marino,-1.0,0.7,0.7,2021-06-15 13:05:45.434886144,ExoClock observation
Ivo Peretto,4.9,1.3,1.3,2021-06-04 10:38:13.922688000,ExoClock observation
Massimiliano Mannucci,0.8,0.9,0.9,2021-06-04 10:34:07.922654464,ExoClock observation
"Nico montigiani, massimiliano mannucci",-1.296,0.9072,0.9072,2021-06-03 12:19:18.624000000,ETD
Ivo peretto,-2.016,1.7856,1.7856,2021-06-03 12:18:35.423999744,ETD
Yves jongen,-3.6,1.1232,1.1232,2021-04-10 19:55:24.095999744,ETD
Yves Jongen,-3.6,1.2,1.2,2021-04-10 19:55:23.487733248,ExoClock observation
Yves Jongen,-2.5,1.3,1.3,2021-03-29 19:10:16.849547520,ExoClock observation
Yves jongen,-3.312,1.0656,1.0656,2021-03-29 19:09:28.800000000,ETD
Ferran grau horta,-4.032,1.5552,1.5552,2021-03-19 14:48:08.928000000,ETD
Yves Jongen,-0.3,1.0,1.0,2021-03-16 20:13:29.085305088,ExoClock observation
Yves jongen,-1.584,0.8784,0.8784,2021-03-16 20:12:13.248000000,ETD
Rui goncalves,-0.576,3.0096,3.0096,2020-07-28 10:56:52.224000256,ETD
Yves jongen,-0.144,1.1952,1.1952,2020-06-21 10:25:54.624000000,ETD
Francois Regembal,1.5,0.9,0.9,2020-06-07 13:15:43.650430464,ExoClock observation
Roland Casali,3.3,1.3,1.3,2020-05-27 10:44:06.138238976,ExoClock observation
Roland Casali,2.0,1.4,1.4,2020-05-27 10:42:48.138219520,ExoClock observation
Mauro Caló,0.3,1.0,1.0,2020-05-27 10:41:06.138209280,ExoClock observation
Marc Deldem,-0.7,1.6,1.6,2020-05-27 10:40:06.138212864,ExoClock observation
Marc deldem,-1.872,2.016,2.016,2020-05-26 12:26:09.888000256,ETD
Jordi lopesino,-2.016,2.1168,2.1168,2020-05-26 12:26:01.247999744,ETD
F. lomoz,-4.032,0.9936,0.9936,2020-05-26 12:24:02.015999744,ETD
John Savage,3.2,1.0,1.0,2020-05-13 13:32:13.247999744,ExoClock observation
Adrian Jones,1.5,1.7,1.7,2020-05-13 13:30:31.247989760,ExoClock observation
Adrian Jones,1.1,1.4,1.4,2020-05-13 13:30:07.247999232,ExoClock observation
Manfred Raetz,0.4,1.4,1.4,2020-04-06 12:58:00.207355392,ExoClock observation
Manfred raetz,-0.72,1.008,1.008,2020-04-06 12:56:57.120000000,ETD
Yves jongen,-0.864,1.5408,1.5408,2020-04-06 12:56:46.751999744,ETD
Yves jongen,0.576,0.9504,0.9504,2020-02-27 16:01:12.864000000,ETD
Massimo banfi,23.184,38.1168,38.1168,2019-08-03 10:27:08.064000256,ETD
F. lomoz,-1.44,2.4048,2.4048,2019-08-03 10:02:22.847999744,ETD
F. lomoz,-8.208,1.9152,1.9152,2019-08-03 09:55:39.360000256,ETD
František lomoz,5.76,3.2832,3.2832,2019-06-01 11:40:12.000000256,ETD
Pavel pintr,5.184,1.2672,1.2672,2019-06-01 11:39:44.352000256,ETD
Anael wunsche,-3.024,0.9936,0.9936,2019-06-01 11:31:30.144000256,ETD
Anaël Wünsche,0.9,1.2,1.2,2019-05-31 13:22:35.865977600,ExoClock observation
Yves jongen,3.024,0.8784,0.8784,2019-05-06 13:39:27.647999744,ETD
Manfred raetz,1.44,1.8576,1.8576,2019-03-29 14:53:44.159999744,ETD
Maciejewski et al. 2018,-0.5,0.7,0.7,2018-08-09 07:22:38.666887936,ExoClock literature
Marc bretton,5.184,1.7424,1.7424,2018-07-01 10:31:22.080000000,ETD
Maciejewski et al. 2018,0.2,0.8,0.8,2018-06-19 09:40:08.735999488,ExoClock literature
Maciejewski et al. 2018,0.3,0.4,0.4,2018-06-17 13:14:40.483925248,ExoClock literature
Maciejewski et al. 2018,-0.5,0.4,0.4,2018-06-06 10:40:26.971775232,ExoClock literature
F. lomoz,-0.576,1.872,1.872,2018-06-05 12:27:31.104000000,ETD
F. lomoz,-4.896,4.4352,4.4352,2018-06-05 12:23:17.088000256,ETD
Joe garlitz,0.576,1.0224,1.0224,2018-06-01 19:37:38.784000000,ETD
Maciejewski et al. 2018,0.1,0.4,0.4,2018-05-12 10:55:50.569340672,ExoClock literature
F. lomoz,0.288,2.9952,2.9952,2018-05-11 12:43:14.592000256,ETD
František lomoz,-3.312,3.4128,3.4128,2018-05-11 12:39:37.728000256,ETD
Maciejewski et al. 2018,-0.4,0.4,0.4,2018-05-10 14:29:46.317300736,ExoClock literature
Anaël Wünsche,1.6,0.9,0.9,2017-06-23 10:35:13.589769728,ExoClock observation
Marc bretton,0.288,0.9648,0.9648,2017-06-23 10:33:58.464000256,ETD
Marc bretton,0.144,0.9504,0.9504,2017-06-23 10:33:42.047999744,ETD
Maciejewski et al. 2018,-0.4,0.6,0.6,2017-06-23 10:33:13.589776640,ExoClock literature
Maciejewski et al. 2018,0.5,0.9,0.9,2017-05-15 13:37:08.297093632,ExoClock literature
Maciejewski et al. 2018,-0.6,0.9,0.9,2017-05-04 11:02:36.784880128,ExoClock literature
David molina,-2.736,1.2384,1.2384,2017-05-02 14:34:56.640000256,ETD
Patra et al. 2020,-0.2,0.4,0.4,2017-04-16 21:00:05.390556160,ExoClock literature
David molina,-2.592,1.4976,1.4976,2017-04-07 14:49:46.559999744,ETD
Matthieu bachschmidt,22.896,40.6944,40.6944,2016-07-09 12:36:21.600000000,ETD
Eduardo fernández-lajús,0.0,0.7632,0.7632,2016-06-12 16:02:45.311999744,ETD
Patra et al. 2020,0.2,0.5,0.5,2016-06-11 17:50:09.301252608,ExoClock literature
Patra et al. 2020,0.2,0.4,0.4,2016-05-29 18:51:09.537042176,ExoClock literature
Marc Deldem,-1.7,1.6,1.6,2016-05-21 10:54:11.402869760,ExoClock observation
Marc deldem,-2.16,1.6848,1.6848,2016-05-21 10:53:44.736000256,ETD
"Francesco scaggiante, danilo zardin",-9.504,4.2624,4.2624,2016-05-21 10:46:24.096000000,ETD
Maciejewski et al. 2018,1.2,1.5,1.5,2016-05-09 10:10:52.764661504,ExoClock literature
František lomoz,-1.584,1.6992,1.6992,2016-05-08 11:55:18.336000256,ETD
František lomoz,-3.168,1.5696,1.5696,2016-05-08 11:53:45.887999744,ETD
Maciejewski et al. 2018,0.1,1.7,1.7,2016-05-07 13:44:12.512656128,ExoClock literature
Matthieu bachschmidt,-0.864,1.8,1.8,2016-05-07 13:43:16.608000000,ETD
Maciejewski et al. 2018,-1.0,1.1,1.1,2016-05-07 13:43:06.512652032,ExoClock literature
Patra et al. 2020,-0.1,0.4,0.4,2016-05-03 20:52:52.008557568,ExoClock literature
Lendl et al. 2017,-0.2,0.1,0.1,2016-05-02 22:39:58.882529024,ExoClock literature
David molina,-0.432,1.3104,1.3104,2016-04-25 12:57:29.088000256,ETD
"Francesco scaggiante, danilo zardin",-6.912,2.9088,2.9088,2016-04-25 12:50:55.967999744,ETD
Ramon naves,0.72,1.8144,1.8144,2015-06-07 12:36:28.511999744,ETD
Fran campos,-4.752,2.4624,2.4624,2015-06-06 14:18:16.127999744,ETD
David molina,-12.96,3.2544,3.2544,2015-04-05 13:53:28.320000256,ETD
David molina,-2.016,2.6352,2.6352,2015-04-04 15:51:32.256000256,ETD
"Eduardo fernández-lajús, romina p. di sisto",3.744,0.7776,0.7776,2014-08-25 12:48:51.551999744,ETD
Southworth et al. 2015,1.5,0.7,0.7,2014-08-12 13:47:35.191661312,ExoClock literature
Southworth et al. 2015,0.4,0.4,0.4,2014-07-18 14:01:16.789216768,ExoClock literature
Southworth et al. 2015,0.1,0.2,0.2,2014-07-18 14:00:58.789233920,ExoClock literature
Southworth et al. 2015,0.1,0.4,0.4,2014-07-18 14:00:58.789233920,ExoClock literature
Southworth et al. 2015,-0.1,0.3,0.3,2014-07-18 14:00:46.789218560,ExoClock literature
Southworth et al. 2015,-0.2,0.2,0.2,2014-07-18 14:00:40.789210880,ExoClock literature
Southworth et al. 2015,-0.0,0.3,0.3,2014-07-17 15:48:05.663205376,ExoClock literature
Horta f. g.,-2.016,1.9872,1.9872,2014-07-07 11:25:29.856000000,ETD
Southworth et al. 2015,0.7,0.4,0.4,2014-07-05 15:02:35.025029120,ExoClock literature
Southworth et al. 2015,0.2,0.3,0.3,2014-07-05 15:02:05.025030912,ExoClock literature
Southworth et al. 2015,0.2,0.5,0.5,2014-07-05 15:02:05.025030912,ExoClock literature
Southworth et al. 2015,0.1,0.3,0.3,2014-07-05 15:01:59.025023232,ExoClock literature
Southworth et al. 2015,0.0,0.3,0.3,2014-07-05 15:01:53.025015552,ExoClock literature
Delrez et al. 2018,0.0,0.1,0.1,2014-06-27 07:06:48.890868736,ExoClock literature
Southworth et al. 2015,-0.3,0.3,0.3,2014-06-23 14:15:22.386842880,ExoClock literature
Southworth et al. 2015,-0.3,0.6,0.6,2014-06-22 16:02:35.260822272,ExoClock literature
"Montaigut r., leroy a.",1.152,2.2896,2.2896,2014-06-12 11:43:27.264000256,ETD
Southworth et al. 2015,0.3,0.4,0.4,2014-06-08 18:51:24.370516224,ExoClock literature
Lomoz f.,5.616,2.9664,2.9664,2014-05-31 11:01:38.208000256,ETD
Lomoz f.,-3.168,3.4272,3.4272,2014-05-31 10:52:55.487999744,ETD
Trnka j.,-7.488,2.4912,2.4912,2014-05-31 10:48:31.968000000,ETD
Evans p.,-2.16,2.52,2.52,2014-05-25 21:37:10.848000256,ETD
Haro j. l.,-4.32,4.0896,4.0896,2014-05-18 11:52:39.359999744,ETD
Southworth et al. 2015,0.8,0.3,0.3,2014-05-01 20:07:42.203863296,ExoClock literature
Lomoz f.,7.632,5.3856,5.3856,2014-04-23 12:19:29.856000000,ETD
Lomoz f.,2.16,2.6064,2.6064,2014-04-23 12:13:58.080000256,ETD
Zibar m.,-2.448,1.44,1.44,2014-04-23 12:09:19.871999744,ETD
Southworth et al. 2015,-0.4,0.2,0.2,2014-04-19 19:20:17.565701888,ExoClock literature
Gillon et al. 2014,0.2,1.1,1.1,2013-06-15 14:23:20.602394368,ExoClock literature
Turner et al. 2017,0.1,0.6,0.6,2013-06-15 14:23:14.602386688,ExoClock literature
