observer,oc,oceu,ocel,date,source
Giuseppe Marino,1.1,1.9,1.9,2021-08-21 10:33:30.149775360,ExoClock observation
Roberto pidal,7.92,2.1744,2.1744,2020-09-13 09:37:54.912000000,ETD
Adrian Jones,4.1,4.3,4.3,2020-07-30 12:12:55.528322048,ExoClock observation
John Savage,2.0,2.7,2.7,2020-07-30 12:10:49.528321536,ExoClock observation
Iakovos Strikis,3.8,4.3,4.3,2020-07-28 08:54:15.790078720,ExoClock observation
Yves jongen,11.088,2.2608,2.2608,2020-07-15 13:06:54.143999744,ETD
Yves Jongen,3.9,2.0,2.0,2020-07-15 13:04:11.360642816,ExoClock observation
Alberto tomatis,13.536,1.2096,1.2096,2019-09-07 10:28:54.335999744,ETD
Michael irzyk,14.976,6.696,6.696,2019-08-23 11:21:48.672000000,ETD
Ccd skupina v úpici,5.328,1.2816,1.2816,2019-08-08 12:03:31.680000000,ETD
Ccd skupina v úpici,-0.0,2.5632,2.5632,2019-08-08 11:58:14.592000256,ETD
Ccd skupina v úpici,-0.432,3.9312,3.9312,2019-08-08 11:57:47.808000000,ETD
Roland casali,-2.592,4.5936,4.5936,2019-08-08 11:55:38.208000000,ETD
F. lomoz,11.232,4.4784,4.4784,2018-09-15 10:20:23.711999744,ETD
F. lomoz,1.872,4.8672,4.8672,2018-09-15 10:11:06.431999744,ETD
Anaël Wünsche,1.6,1.6,1.6,2018-08-31 11:05:57.123845888,ExoClock observation
Marc bretton,1.008,1.5408,1.5408,2018-08-31 11:01:39.071999744,ETD
Aaav astrofili valdera,0.576,,,2018-06-15 12:00:13.824000256,ETD
Josep gaitan ,-3.024,2.6208,2.6208,2017-10-23 08:17:06.144000000,ETD
Josep gaitan ,-9.936,2.088,2.088,2017-10-08 09:01:43.680000000,ETD
H. durantini luca; p. báez; c. colazo,-24.192,0.936,0.936,2017-09-25 12:57:16.128000256,ETD
Pierre le cam,0.288,3.8736,3.8736,2016-09-01 11:40:11.135999744,ETD
František lomoz,8.64,1.1088,1.1088,2016-07-01 11:56:10.176000256,ETD
František lomoz,2.736,4.392,4.392,2016-07-01 11:50:09.888000256,ETD
Mancini et al. 2019,0.0,0.5,0.5,2015-09-12 14:54:39.836176384,ExoClock literature
"M. monaci, l. ramazzotti",1.152,3.4272,3.4272,2015-08-26 12:26:29.760000000,ETD
Mancini et al. 2019,1.2,1.2,1.2,2015-07-27 14:11:53.594895616,ExoClock literature
Mancini et al. 2019,0.6,0.3,0.3,2015-07-14 18:21:07.165446400,ExoClock literature
Matthieu bachschmidt,-0.432,2.1312,2.1312,2015-07-10 11:40:57.792000000,ETD
Mancini et al. 2019,0.5,0.5,0.5,2015-06-29 19:12:28.997774848,ExoClock literature
Mancini et al. 2019,1.4,0.3,0.3,2015-06-14 20:04:50.830059264,ExoClock literature
Mancini et al. 2019,0.3,0.2,0.2,2015-05-30 20:55:12.662391296,ExoClock literature
Hellier et al. 2015,-0.5,0.3,0.3,2013-08-01 21:25:22.331513344,ExoClock literature
