observer,oc,oceu,ocel,date,source
Marc SERRAU,24.4,1.7,1.7,2022-02-23 08:16:04.881603328,ExoClock observation
J.plazas,-0.0,,,2022-01-21 09:22:06.240000256,ETD
Plazas,-0.432,,,2021-11-16 12:24:50.399999744,ETD
Robert majewski,25.488,3.2688,3.2688,2021-11-11 15:44:21.983999744,ETD
"Francesco scaggiante, danilo zardin,marco fiaschi",7.056,0.7776,0.7776,2021-01-03 08:34:09.984000256,ETD
Snaevarr gudmundsson,21.888,0.936,0.936,2020-12-29 11:42:31.967999744,ETD
Jean-claude mario,22.464,1.656,1.656,2020-11-20 10:51:42.048000000,ETD
Manfred raetz,19.584,0.9216,0.9216,2020-11-04 14:12:54.719999744,ETD
Manfred Raetz,12.9,1.2,1.2,2020-11-04 14:07:19.819192832,ExoClock observation
Jean plazas,-0.288,,,2020-10-07 12:31:03.647999744,ETD
Juanjo salamero,27.36,0.7056,0.7056,2020-09-04 14:30:14.112000256,ETD
Mario morales,19.152,1.1232,1.1232,2020-02-05 08:12:14.976000000,ETD
Pavel pintr,22.896,0.936,0.936,2020-01-25 08:46:24.383999744,ETD
"Francesco scaggiante, danilo zardin,marco fiaschi",27.072,1.2528,1.2528,2020-01-14 09:21:09.216000256,ETD
Yves jongen,23.904,1.368,1.368,2020-01-03 09:48:34.272000256,ETD
Manfred Raetz,24.3,0.9,0.9,2019-12-28 07:26:59.778245632,ExoClock observation
Manfred raetz,24.48,0.5184,0.5184,2019-12-28 07:25:58.944000000,ETD
Jens jacobsen,22.752,2.2896,2.2896,2019-11-30 06:02:19.968000256,ETD
Snaevarr gudmundsson,24.768,1.6272,1.6272,2019-11-25 08:57:53.856000000,ETD
Manfred Raetz,22.1,1.0,1.0,2019-10-29 12:50:59.270430976,ExoClock observation
Manfred raetz,22.32,0.7632,0.7632,2019-10-29 12:50:04.992000256,ETD
Giuseppe marino,17.856,0.7056,0.7056,2019-10-12 10:53:02.400000256,ETD
Pere guerra,25.632,0.8928,0.8928,2019-10-07 13:54:27.072000000,ETD
Yves jongen,23.904,0.9936,0.9936,2019-10-07 13:52:44.255999744,ETD
Evgeny krotkov,-0.72,,,2019-09-30 05:48:28.799999744,ETD
Yves jongen,30.096,1.9728,1.9728,2019-09-15 14:59:59.135999744,ETD
Yves jongen,12.24,1.5264,1.5264,2019-08-29 12:49:32.159999744,ETD
Viktor stubbfält,-32.256,5.76,5.76,2019-02-15 07:47:47.904000000,ETD
Gerald persha,17.28,2.1168,2.1168,2019-01-03 15:56:02.688000000,ETD
Anael wunsche,14.4,,,2018-12-11 11:37:33.888000000,ETD
"Francesco scaggiante, danilo zardin",18.144,1.2816,1.2816,2018-12-10 06:24:43.488000000,ETD
Anael wunsche,15.984,0.8496,0.8496,2018-11-29 06:53:08.160000000,ETD
Didier laloum ,21.456,1.224,1.224,2018-11-02 10:53:06.719999744,ETD
Jaden novak,-116.784,46.9584,46.9584,2018-10-23 14:22:05.088000000,ETD
Janos,6.48,4.0608,4.0608,2018-09-08 13:10:43.968000256,ETD
Gianluca rossi,19.44,1.9728,1.9728,2018-08-11 12:01:44.544000256,ETD
Gabriel murawski,13.968,2.8656,2.8656,2018-07-31 12:26:51.359999744,ETD
Robert majewski,6.768,1.7712,1.7712,2018-01-13 16:12:31.104000000,ETD
Rafael benavides ,12.816,0.8496,0.8496,2017-12-21 12:02:53.663999744,ETD
Pere guerra,17.712,1.0224,1.0224,2017-11-28 07:52:21.791999744,ETD
Mario morales,19.728,1.152,1.152,2017-11-17 08:24:50.976000256,ETD
Ulisse quadri,17.424,2.2896,2.2896,2017-11-17 08:22:33.600000256,ETD
Adam campbell and samuel beiler,12.24,0.8496,0.8496,2017-11-08 19:21:01.728000000,ETD
Adam campbell and samuel beiler,13.536,3.6432,3.6432,2017-11-07 14:05:44.448000000,ETD
Jean plazas,13.104,2.2032,2.2032,2017-10-15 09:49:49.440000000,ETD
Gabriel murawski,14.832,3.96,3.96,2017-08-10 12:54:36.288000256,ETD
Matthieu bachschmidt,-68.256,20.7216,20.7216,2017-01-21 04:51:10.944000256,ETD
Matthieu bachschmidt,52.56,31.7808,31.7808,2016-12-31 13:09:38.304000000,ETD
Manfred raetz,13.104,0.7344,0.7344,2016-12-03 11:08:13.056000000,ETD
Manfred Raetz,10.9,0.9,0.9,2016-12-03 11:07:08.631363840,ExoClock observation
"Technische universität braunschweig, institut für geophysik und extraterrestrische physik",18.576,2.1888,2.1888,2016-12-02 05:57:02.016000000,ETD
Pierre le cam,16.272,1.3536,1.3536,2016-11-28 14:04:55.200000256,ETD
Clausse jean-christophe,-5.904,2.7504,2.7504,2016-10-30 07:04:11.712000256,ETD
Matthieu bachschmidt,-13.68,26.0928,26.0928,2016-10-30 06:56:27.744000256,ETD
Jerome proust,21.888,1.4544,1.4544,2016-10-03 11:26:35.519999744,ETD
Marc deldem,15.264,1.1808,1.1808,2016-10-03 11:20:01.536000256,ETD
Pierre le cam,1.152,1.2096,1.2096,2016-10-03 11:05:50.496000000,ETD
Riat valentin,-29.664,1.3968,1.3968,2016-10-03 10:35:04.992000256,ETD
Pavel pintr,5.76,3.4704,3.4704,2016-09-27 08:47:24.000000000,ETD
Ramon naves,18.0,0.936,0.936,2016-09-11 12:23:43.871999744,ETD
Manfred Raetz,16.5,0.9,0.9,2016-09-11 12:23:22.620474880,ExoClock observation
Manfred raetz,16.272,0.7488,0.7488,2016-09-11 12:22:01.920000000,ETD
"Vrašťák m, skubák p",13.824,1.0368,1.0368,2016-08-25 10:27:03.744000000,ETD
Gianluca rossi,20.304,3.4272,3.4272,2016-08-03 11:34:34.176000256,ETD
Marc bretton,13.392,1.008,1.008,2015-12-25 11:04:56.063999744,ETD
Matthieu bachschmidt,4.176,1.0944,1.0944,2015-12-19 08:32:40.992000256,ETD
Christof wiedemair,8.784,1.1664,1.1664,2015-11-27 09:38:25.152000256,ETD
Dauchet coulon charrier,17.856,2.4336,2.4336,2015-11-11 13:11:31.488000000,ETD
Marc bretton,13.68,0.936,0.936,2015-11-10 07:50:43.295999744,ETD
Matthieu bachschmidt,16.272,0.8784,0.8784,2015-10-31 13:40:24.672000256,ETD
Manfred Raetz,10.4,1.0,1.0,2015-10-31 13:35:43.079048448,ExoClock observation
"Raetz, manfred",3.168,0.9936,0.9936,2015-10-31 13:27:21.024000256,ETD
"M. monaci, l. ramazzotti, m. tiberi",18.0,0.5328,0.5328,2015-09-11 13:21:18.144000000,ETD
"A. marino, v. flagiello",62.352,12.3408,12.3408,2015-01-14 06:33:43.487999744,ETD
Antonio zanardo,14.4,3.1392,3.1392,2015-01-04 11:32:54.816000000,ETD
Caat - centro astronomico del alto turia,1.584,0.9648,0.9648,2015-01-04 11:20:10.176000000,ETD
Marc bretton,10.224,0.6048,0.6048,2014-12-23 06:42:37.440000256,ETD
Mark salisbury,13.824,0.576,0.576,2014-12-07 10:10:18.912000000,ETD
Glendale community college a.s.t.r.o. club,-1.584,9.9216,9.9216,2014-10-25 17:13:42.240000000,ETD
Bretton m.,7.92,1.2528,1.2528,2014-10-24 12:06:37.440000000,ETD
Salto j. l.,7.92,0.8784,0.8784,2014-10-24 12:06:35.712000000,ETD
Glendale community college a.s.t.r.o. club,-2.592,80.4384,80.4384,2014-10-20 20:06:16.416000000,ETD
Glendale community college a.s.t.r.o. club,-15.408,53.8416,53.8416,2014-10-14 17:30:24.480000000,ETD
Rossi g.,16.56,1.872,1.872,2014-09-26 10:53:15.360000256,ETD
Gerteis o.,12.384,2.952,2.952,2014-09-21 13:42:35.135999744,ETD
Albiréo 78,0.432,1.9872,1.9872,2014-09-21 13:30:40.608000000,ETD
Paul benni,12.24,0.8064,0.8064,2014-01-09 14:51:15.551999744,ETD
Benni p.,12.24,0.8064,0.8064,2014-01-09 14:51:15.551999744,ETD
Salisbury m.,11.088,0.5904,0.5904,2013-12-22 07:41:05.280000256,ETD
Benni p.,10.656,0.4032,0.4032,2013-12-12 13:27:44.352000000,ETD
Dittler u.,10.656,1.6416,1.6416,2013-12-11 08:11:04.992000256,ETD
Salisbury m.,9.936,0.6048,0.6048,2013-12-11 08:10:28.704000000,ETD
Naves r.,13.536,0.7488,0.7488,2013-12-06 11:07:38.496000256,ETD
Shadic s.,17.136,0.9072,0.9072,2013-11-20 14:35:17.375999744,ETD
"Guvenen b, sebastian n.",9.936,1.0368,1.0368,2013-11-10 20:15:16.416000000,ETD
"Guvenen b., sebastian n.",7.344,1.1376,1.1376,2013-11-10 20:12:33.120000000,ETD
Benni p.,10.8,1.0656,1.0656,2013-11-04 17:53:03.551999744,ETD
Marino g.,11.52,0.864,0.864,2013-10-28 10:14:05.280000000,ETD
Ayiomamitis a.,7.344,0.864,0.864,2013-10-28 10:09:57.312000256,ETD
Marino g.,15.696,1.08,1.08,2013-10-22 07:55:10.272000256,ETD
Lopesino j.,9.216,1.1664,1.1664,2013-09-03 12:44:28.896000256,ETD
Naves r.,3.888,0.7488,0.7488,2013-09-03 12:39:07.488000000,ETD
Naves r.,13.392,1.0944,1.0944,2013-08-23 13:19:10.272000000,ETD
Horta f. g.,6.48,1.3248,1.3248,2013-01-07 10:26:23.999999744,ETD
Garcia f.,6.336,0.8064,0.8064,2013-01-07 10:26:16.224000256,ETD
Garcia f.,10.08,0.792,0.792,2012-12-27 11:00:34.271999744,ETD
Gudmundsson s.,13.392,3.1968,3.1968,2012-11-18 10:12:28.511999744,ETD
Emering f.,18.432,2.0448,2.0448,2012-11-13 13:11:05.568000000,ETD
Ruocco n.,5.904,1.6128,1.6128,2012-11-12 07:41:52.800000000,ETD
Ohshima o.,12.528,2.0016,2.0016,2012-11-06 05:25:25.536000000,ETD
Naves r.,6.768,1.4256,1.4256,2012-11-01 08:13:13.727999744,ETD
"Engin bahar, anil ozkeles, hakan volkan senavci, artem burdanov",-1.872,1.6848,1.6848,2012-10-16 11:28:45.120000256,ETD
"Engin bahar, anil ozkeles, hakan volkan senavci, artem burdanov",-2.016,1.7424,1.7424,2012-10-16 11:28:37.344000000,ETD
"Engin bahar, anil ozkeles, hakan volkan senavci, artem burdanov",-12.528,1.8288,1.8288,2012-10-16 11:18:04.032000000,ETD
Gonzalez j.,13.968,1.8576,1.8576,2012-09-13 13:16:05.375999744,ETD
Trnka j.,10.08,0.8784,0.8784,2012-09-13 13:12:13.824000000,ETD
"Mravik j., grnja j.",17.28,2.1744,2.1744,2012-09-02 13:50:01.824000256,ETD
Luis tremosa,-673.056,8275.176,8275.176,2012-08-18 11:00:23.904000256,ETD
Shadic s.,9.504,0.8496,0.8496,2012-02-10 15:11:59.711999744,ETD
Shadic s.,10.368,0.9072,0.9072,2012-01-19 16:13:55.775999744,ETD
Naves r.,4.464,0.5472,0.5472,2012-01-12 08:28:20.064000000,ETD
Shadic s.,9.072,1.0224,1.0224,2012-01-08 16:43:10.559999744,ETD
Tremosa l.,11.376,2.448,2.448,2012-01-07 11:28:53.760000000,ETD
Naves r.,5.328,1.0368,1.0368,2012-01-01 08:59:46.175999744,ETD
Lopesino j.,1.008,0.7344,0.7344,2012-01-01 08:55:23.520000000,ETD
Francisco carlos soldán alfaro,-26.064,2911.6224,2911.6224,2012-01-01 08:28:19.200000256,ETD
Lopesino j.,6.048,1.0224,1.0224,2011-12-27 11:54:02.304000256,ETD
Naves r.,5.04,1.584,1.584,2011-12-21 09:30:01.440000000,ETD
"Gorshanov d. l., sokov e. n.",8.064,0.4176,0.4176,2011-12-20 04:16:28.704000000,ETD
"Denis gorshanov, eugene sokov",8.064,0.4176,0.4176,2011-12-20 04:16:28.704000000,ETD
Gaitan j.,6.336,0.7488,0.7488,2011-12-15 07:08:11.040000000,ETD
"Romas e., sokov e.",9.648,0.9216,0.9216,2011-12-10 10:05:11.328000256,ETD
"Ivanov k., bourdanov a.",7.2,4.0464,4.0464,2011-12-10 10:02:37.535999744,ETD
Trnka j.,5.904,1.0224,1.0224,2011-12-10 10:01:19.775999744,ETD
Bourdanov a.,4.32,1.2528,1.2528,2011-12-10 09:59:46.464000256,ETD
Garcia f.,1.296,1.2384,1.2384,2011-12-10 09:56:50.208000256,ETD
Dvorak s.,6.048,1.296,1.296,2011-12-06 18:11:42.432000256,ETD
Joe garlitz,2.736,0.8496,0.8496,2011-12-06 18:08:24.575999744,ETD
"Romas e., sokov e.",4.752,1.1376,1.1376,2011-12-05 12:53:44.448000256,ETD
Ruben garcia,21.744,4.7376,4.7376,2011-12-04 07:54:14.112000000,ETD
Dax t.,8.208,0.576,0.576,2011-11-30 15:50:49.920000256,ETD
Naves r.,14.976,0.864,0.864,2011-11-24 13:34:33.888000256,ETD
Naves r.,7.92,1.224,1.224,2011-11-23 08:10:52.896000000,ETD
Gaitan j.,-19.872,1.5264,1.5264,2011-11-23 07:43:03.648000000,ETD
Bourdanov a.,9.792,1.6128,1.6128,2011-11-22 02:56:04.992000256,ETD
Bourdanov a.,4.464,1.224,1.224,2011-11-22 02:50:48.768000000,ETD
Dvorak s.,1.296,1.2096,1.2096,2011-11-13 13:51:23.904000256,ETD
Corfini g.,6.768,1.1088,1.1088,2011-11-12 08:40:13.728000000,ETD
František lomoz,6.192,2.1744,2.1744,2011-11-12 08:39:45.216000000,ETD
František lomoz,-9.504,2.232,2.232,2011-11-12 08:23:56.544000000,ETD
Morris b.,1.872,3.024,3.024,2011-11-08 16:45:35.712000000,ETD
Shadic s.,9.36,0.9792,0.9792,2011-10-29 22:40:13.440000256,ETD
"Romas e., sokov e.",8.496,1.9872,1.9872,2011-10-26 06:49:26.112000256,ETD
"Wade dauberman, raymond simons, tanya dax",5.184,1.9728,1.9728,2011-10-22 14:56:17.088000000,ETD
Tremosa l.,3.312,1.8576,1.8576,2011-10-22 14:54:29.088000000,ETD
Perroud v.,-0.576,4.032,4.032,2011-10-21 09:34:01.632000256,ETD
Morris b.,14.112,2.2752,2.2752,2011-10-06 18:29:21.695999744,ETD
"Vereshchagina i. a., sokov e. n",17.136,1.6992,1.6992,2011-10-05 13:15:46.368000256,ETD
Naves r.,10.368,1.2816,1.2816,2011-10-05 13:09:00.287999744,ETD
Shadic s.,6.048,1.0512,1.0512,2011-09-30 15:58:18.336000000,ETD
Gillier ch.,10.656,1.8144,1.8144,2011-09-29 10:46:13.728000256,ETD
Sergison d.,9.648,1.0944,1.0944,2011-09-29 10:45:18.431999744,ETD
Trnka j.,6.48,1.9296,1.9296,2011-09-29 10:42:04.032000000,ETD
Naves r.,4.176,2.9664,2.9664,2011-09-29 10:39:43.200000000,ETD
Naves r.,-6.192,4.5648,4.5648,2011-09-29 10:29:27.168000256,ETD
Shadic s.,5.04,1.296,1.296,2011-09-25 18:50:46.463999744,ETD
Brát l.,8.496,0.5904,0.5904,2011-09-24 13:37:43.104000256,ETD
Trnka j.,5.328,1.0656,1.0656,2011-09-24 13:34:33.024000000,ETD
Shadic s.,9.36,0.8208,0.8208,2011-09-20 21:48:37.728000256,ETD
